Date,DOW,DOW_Name,Predicted,Actual,Error,Abs_Error,Pct_Error,Item,Period
2026-04-08,2,Wednesday,1.32,1,0.32000000000000006,0.32000000000000006,32.00000000000001,Nasi Ayam Mentega,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.76,2,-0.24,0.24,12.0,Nasi Ayam Mentega,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.95,3,-1.05,1.05,35.0,Nasi Ayam Mentega,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.57,5,-3.4299999999999997,3.4299999999999997,68.6,Nasi Ayam Mentega,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.64,2,-0.3600000000000001,0.3600000000000001,18.000000000000004,Nasi Gila,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,1.66,1,0.6599999999999999,0.6599999999999999,65.99999999999999,Nasi Gila,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,3.17,5,-1.83,1.83,36.6,Nasi Gila,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.4,1,1.4,1.4,140.0,Nasi Gila,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.51,5,-2.49,2.49,49.800000000000004,Nasi Gila,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,3.41,1,2.41,2.41,241.0,Nasi Goreng Jawa,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,3.69,4,-0.31000000000000005,0.31000000000000005,7.750000000000002,Nasi Goreng Jawa,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,4.15,1,3.1500000000000004,3.1500000000000004,315.00000000000006,Nasi Goreng Jawa,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,4.44,4,0.4400000000000004,0.4400000000000004,11.00000000000001,Nasi Goreng Jawa,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.19,1,1.19,1.19,119.0,Nasi Goreng Kunyit,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.62,1,0.6200000000000001,0.6200000000000001,62.000000000000014,Nasi Goreng Kunyit,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,1.7,1,0.7,0.7,70.0,Nirmala Hot,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.5,1,0.5,0.5,50.0,Nirmala Hot,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,1.86,2,-0.1399999999999999,0.1399999999999999,6.999999999999995,Nirmala Ice,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.14,3,-0.8599999999999999,0.8599999999999999,28.666666666666664,Nirmala Ice,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.41,1,0.4099999999999999,0.4099999999999999,40.99999999999999,Nirmala Ice,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.62,1,0.6200000000000001,0.6200000000000001,62.000000000000014,Nirmala Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.17,1,1.17,1.17,117.0,Nirmala Ice,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.41,1,1.4100000000000001,1.4100000000000001,141.0,Pisang Goreng Madu,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,3.62,1,2.62,2.62,262.0,Pisang Goreng Madu,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.48,2,0.48,0.48,24.0,Pisang Goreng Madu,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.32,1,1.3199999999999998,1.3199999999999998,131.99999999999997,Pisang Goreng Madu,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,4.0,4,0.0,0.0,0.0,Pisang Goreng Madu,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,4.68,4,0.6799999999999997,0.6799999999999997,16.999999999999993,Pisang Goreng Madu,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.81,3,-1.19,1.19,39.666666666666664,Puspa Matcha,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.2,1,1.2000000000000002,1.2000000000000002,120.00000000000001,Puspa Matcha,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.0,1,0.0,0.0,0.0,Puspa Matcha,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.17,1,1.17,1.17,117.0,Puspa Matcha,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.07,1,0.07000000000000006,0.07000000000000006,7.000000000000006,Rayu,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.25,1,0.25,0.25,25.0,Singkong Keju,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.86,1,0.8600000000000001,0.8600000000000001,86.00000000000001,Singkong Keju,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.9,1,0.8999999999999999,0.8999999999999999,89.99999999999999,Tahu Tuna,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.38,3,-1.62,1.62,54.0,Tahu Tuna,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,3.32,2,1.3199999999999998,1.3199999999999998,65.99999999999999,Tahu Tuna,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,0.98,2,-1.02,1.02,51.0,Taro Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.04,1,0.040000000000000036,0.040000000000000036,4.0000000000000036,Taro Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.02,1,1.02,1.02,102.0,Taro Ice,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.87,3,-1.13,1.13,37.666666666666664,Tempe Mendoan,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.31,1,1.31,1.31,131.0,Tempe Mendoan,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.52,3,-0.48,0.48,16.0,Tempe Mendoan,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.98,1,1.98,1.98,198.0,Tempe Mendoan,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.51,1,1.5099999999999998,1.5099999999999998,150.99999999999997,Tempe Mendoan,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,3.46,4,-0.54,0.54,13.5,Tempe Mendoan,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,3.16,2,1.1600000000000001,1.1600000000000001,58.00000000000001,Tubruk,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,3.0,1,2.0,2.0,200.0,Tubruk,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,3.63,1,2.63,2.63,263.0,Tubruk,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,4.03,4,0.03000000000000025,0.03000000000000025,0.7500000000000062,Tubruk,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,2.6,3,-0.3999999999999999,0.3999999999999999,13.33333333333333,Vietnam Drip,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.95,5,-2.05,2.05,41.0,Vietnam Drip,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.46,1,1.46,1.46,146.0,Vietnam Drip,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,3.37,1,2.37,2.37,237.0,Vietnam Drip,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.97,1,1.9700000000000002,1.9700000000000002,197.00000000000003,Vietnam Drip,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,4.46,2,2.46,2.46,123.0,Vietnam Drip,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,1.78,1,0.78,0.78,78.0,Virya Choco Banana,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.52,1,0.52,0.52,52.0,Virya Choco Banana,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.38,1,0.3799999999999999,0.3799999999999999,37.999999999999986,Virya Choco Banana,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.25,2,-0.75,0.75,37.5,Virya Choco Banana,2026-04-05 to 2026-04-11
2026-04-19,6,Sunday,3.71,7,-3.29,3.29,47.0,Air Mineral,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.97,6,-3.03,3.03,50.5,Air Mineral,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,4.05,2,2.05,2.05,102.49999999999999,Air Mineral,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,3.63,1,2.63,2.63,263.0,Air Mineral,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,3.47,2,1.4700000000000002,1.4700000000000002,73.50000000000001,Air Mineral,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,6.27,4,2.2699999999999996,2.2699999999999996,56.749999999999986,Air Mineral,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,1.13,1,0.1299999999999999,0.1299999999999999,12.99999999999999,Anindita Honey Butter,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,1.08,2,-0.9199999999999999,0.9199999999999999,46.0,Anindita Honey Butter,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,1.03,1,0.030000000000000027,0.030000000000000027,3.0000000000000027,Anindita Honey Butter,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.22,1,0.21999999999999997,0.21999999999999997,21.999999999999996,Anindita Honey Butter,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,4.22,1,3.2199999999999998,3.2199999999999998,322.0,Arunika,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,2.56,2,0.56,0.56,28.000000000000004,Arunika,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,2.97,4,-1.0299999999999998,1.0299999999999998,25.749999999999996,Arunika,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,3.68,2,1.6800000000000002,1.6800000000000002,84.00000000000001,Arunika,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,3.68,4,-0.31999999999999984,0.31999999999999984,7.9999999999999964,Arunika,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,2.31,2,0.31000000000000005,0.31000000000000005,15.500000000000004,Basreng,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.09,2,0.08999999999999986,0.08999999999999986,4.499999999999993,Basreng,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,3.28,1,2.28,2.28,227.99999999999997,Basreng,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,2.83,3,-0.16999999999999993,0.16999999999999993,5.666666666666664,Basreng,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,2.11,2,0.10999999999999988,0.10999999999999988,5.499999999999994,Basreng,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,3.68,2,1.6800000000000002,1.6800000000000002,84.00000000000001,Basreng,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,3.88,2,1.88,1.88,94.0,Basreng,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.09,1,1.0899999999999999,1.0899999999999999,108.99999999999999,Black Hot,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,2.47,1,1.4700000000000002,1.4700000000000002,147.00000000000003,Black Hot,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,2.28,1,1.2799999999999998,1.2799999999999998,127.99999999999999,Black Hot,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,2.52,2,0.52,0.52,26.0,Black Hot,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,3.76,6,-2.24,2.24,37.333333333333336,Black Ice,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,3.45,3,0.4500000000000002,0.4500000000000002,15.000000000000005,Black Ice,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,3.85,4,-0.1499999999999999,0.1499999999999999,3.749999999999998,Black Ice,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,2.62,8,-5.38,5.38,67.25,Black Ice,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,5.07,3,2.0700000000000003,2.0700000000000003,69.0,Black Ice,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,3.7,5,-1.2999999999999998,1.2999999999999998,25.999999999999996,Black Ice,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,1.96,1,0.96,0.96,96.0,Candana Vanilla,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,1.23,1,0.22999999999999998,0.22999999999999998,23.0,Candana Vanilla,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,2.07,1,1.0699999999999998,1.0699999999999998,106.99999999999999,Candana Vanilla,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,3.16,1,2.16,2.16,216.0,Cappucino Hot,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,1.97,1,0.97,0.97,97.0,Cappucino Hot,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.35,2,-0.6499999999999999,0.6499999999999999,32.49999999999999,Cappucino Hot,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,2.28,1,1.2799999999999998,1.2799999999999998,127.99999999999999,Cappucino Hot,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,1.03,1,0.030000000000000027,0.030000000000000027,3.0000000000000027,Cappucino Ice,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.58,1,0.5800000000000001,0.5800000000000001,58.00000000000001,Cappucino Ice,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,1.79,2,-0.20999999999999996,0.20999999999999996,10.499999999999998,Cappucino Ice,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,1.36,3,-1.64,1.64,54.666666666666664,Cappucino Ice,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,1.84,1,0.8400000000000001,0.8400000000000001,84.00000000000001,Chocolate Hot,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,1.85,2,-0.1499999999999999,0.1499999999999999,7.499999999999996,Chocolate Hot,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,2.87,2,0.8700000000000001,0.8700000000000001,43.50000000000001,Chocolate Ice,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,3.84,7,-3.16,3.16,45.142857142857146,Chocolate Ice,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,1.98,1,0.98,0.98,98.0,Chocolate Ice,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,2.56,3,-0.43999999999999995,0.43999999999999995,14.666666666666664,Chocolate Ice,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,3.63,4,-0.3700000000000001,0.3700000000000001,9.250000000000004,Chocolate Ice,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,1.96,1,0.96,0.96,96.0,Cireng,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,1.18,1,0.17999999999999994,0.17999999999999994,17.999999999999993,Cireng,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.81,3,-1.19,1.19,39.666666666666664,Cireng,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,2.87,2,0.8700000000000001,0.8700000000000001,43.50000000000001,Cireng,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,2.0,3,-1.0,1.0,33.33333333333333,Donat,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,1.2,1,0.19999999999999996,0.19999999999999996,19.999999999999996,Donat,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.29,1,0.29000000000000004,0.29000000000000004,29.000000000000004,Donat,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,1.23,2,-0.77,0.77,38.5,Donat,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,1.23,1,0.22999999999999998,0.22999999999999998,23.0,Espresso,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,3.37,6,-2.63,2.63,43.83333333333333,Husgendam Platter,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.54,6,-3.46,3.46,57.666666666666664,Husgendam Platter,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,3.6,2,1.6,1.6,80.0,Husgendam Platter,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,4.33,4,0.33000000000000007,0.33000000000000007,8.250000000000002,Husgendam Platter,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,4.11,4,0.11000000000000032,0.11000000000000032,2.750000000000008,Husgendam Platter,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,3.34,2,1.3399999999999999,1.3399999999999999,67.0,Husgendam Platter,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.02,1,1.02,1.02,102.0,Kasmaran,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,1.47,3,-1.53,1.53,51.0,Kasmaran,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,2.04,1,1.04,1.04,104.0,Kasmaran,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,2.14,2,0.14000000000000012,0.14000000000000012,7.000000000000006,Kasmaran,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,2.06,2,0.06000000000000005,0.06000000000000005,3.0000000000000027,Kenang,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,1.99,5,-3.01,3.01,60.199999999999996,Kenang,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,2.72,1,1.7200000000000002,1.7200000000000002,172.00000000000003,Kenang,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,2.4,2,0.3999999999999999,0.3999999999999999,19.999999999999996,Kenang,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,3.38,5,-1.62,1.62,32.4,Kentang,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.78,1,1.7799999999999998,1.7799999999999998,177.99999999999997,Kentang,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,3.06,2,1.06,1.06,53.0,Kentang,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,2.81,3,-0.18999999999999995,0.18999999999999995,6.333333333333331,Kentang,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,2.21,4,-1.79,1.79,44.75,Kentang,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,3.37,3,0.3700000000000001,0.3700000000000001,12.333333333333336,Kentang,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,4.06,3,1.0599999999999996,1.0599999999999996,35.33333333333332,Kentang,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,2.96,2,0.96,0.96,48.0,Kinasih,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,3.11,4,-0.8900000000000001,0.8900000000000001,22.250000000000004,Kinasih,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,3.22,2,1.2200000000000002,1.2200000000000002,61.00000000000001,Kinasih,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,2.47,4,-1.5299999999999998,1.5299999999999998,38.24999999999999,Kinasih,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,3.64,4,-0.3599999999999999,0.3599999999999999,8.999999999999996,Kinasih,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,3.79,4,-0.20999999999999996,0.20999999999999996,5.249999999999999,Kinasih,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,2.55,2,0.5499999999999998,0.5499999999999998,27.499999999999993,Kirana,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.23,3,-0.77,0.77,25.666666666666664,Kirana,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,2.1,1,1.1,1.1,110.00000000000001,Kirana,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,2.77,5,-2.23,2.23,44.6,Kirana,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.98,5,-3.02,3.02,60.4,Kirana,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,3.55,5,-1.4500000000000002,1.4500000000000002,29.000000000000004,Kirana,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,2.85,1,1.85,1.85,185.0,Kirana,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,1.34,1,0.3400000000000001,0.3400000000000001,34.00000000000001,Kirana Strawberry,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,1.23,1,0.22999999999999998,0.22999999999999998,23.0,Kirana Strawberry,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,1.85,1,0.8500000000000001,0.8500000000000001,85.00000000000001,Kirana Strawberry,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,1.02,2,-0.98,0.98,49.0,Kirana Strawberry,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.04,1,0.040000000000000036,0.040000000000000036,4.0000000000000036,Kirana Strawberry,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,3.5,2,1.5,1.5,75.0,Kopi Susu Husgendam Hot,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,5.61,1,4.61,4.61,461.00000000000006,Kopi Susu Husgendam Hot,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,9.29,5,4.289999999999999,4.289999999999999,85.79999999999998,Kopi Susu Husgendam Ice,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,4.97,4,0.9699999999999998,0.9699999999999998,24.249999999999993,Kopi Susu Husgendam Ice,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,6.5,1,5.5,5.5,550.0,Kopi Susu Husgendam Ice,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,4.85,2,2.8499999999999996,2.8499999999999996,142.49999999999997,Kopi Susu Husgendam Ice,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,4.91,4,0.9100000000000001,0.9100000000000001,22.750000000000004,Kopi Susu Husgendam Ice,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,8.07,2,6.07,6.07,303.5,Kopi Susu Husgendam Ice,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,8.5,8,0.5,0.5,6.25,Kopi Susu Husgendam Ice,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.18,3,-1.82,1.82,60.66666666666667,Latte Hot,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,1.9,1,0.8999999999999999,0.8999999999999999,89.99999999999999,Latte Ice,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,1.75,1,0.75,0.75,75.0,Latte Ice,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,3.13,1,2.13,2.13,213.0,Lemon Tea Hot,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,2.96,1,1.96,1.96,196.0,Lemon Tea Hot,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,1.97,1,0.97,0.97,97.0,Lemon Tea Hot,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,4.42,5,-0.5800000000000001,0.5800000000000001,11.600000000000001,Lemon Tea Hot,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,1.62,5,-3.38,3.38,67.6,Lemon Tea Ice,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.72,3,-0.2799999999999998,0.2799999999999998,9.333333333333327,Lemon Tea Ice,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,1.98,1,0.98,0.98,98.0,Lemon Tea Ice,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,2.52,3,-0.48,0.48,16.0,Lemon Tea Ice,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,3.43,2,1.4300000000000002,1.4300000000000002,71.50000000000001,Lemon Tea Ice,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,2.49,1,1.4900000000000002,1.4900000000000002,149.00000000000003,Lemon Tea Ice,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,1.46,1,0.45999999999999996,0.45999999999999996,46.0,Lychee Tea Hot,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,1.85,1,0.8500000000000001,0.8500000000000001,85.00000000000001,Lychee Tea Hot,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,2.76,1,1.7599999999999998,1.7599999999999998,175.99999999999997,Lychee Tea Hot,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,2.62,2,0.6200000000000001,0.6200000000000001,31.000000000000007,Lychee Tea Hot,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,1.95,2,-0.050000000000000044,0.050000000000000044,2.500000000000002,Lychee Tea Hot,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,4.1,6,-1.9000000000000004,1.9000000000000004,31.66666666666667,Lychee Tea Ice,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,4.12,10,-5.88,5.88,58.8,Lychee Tea Ice,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,4.64,1,3.6399999999999997,3.6399999999999997,363.99999999999994,Lychee Tea Ice,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,5.3,6,-0.7000000000000002,0.7000000000000002,11.66666666666667,Lychee Tea Ice,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,3.65,5,-1.35,1.35,27.0,Lychee Tea Ice,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,4.52,6,-1.4800000000000004,1.4800000000000004,24.66666666666667,Lychee Tea Ice,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,5.08,8,-2.92,2.92,36.5,Lychee Tea Ice,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.0,1,0.0,0.0,0.0,Magic,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,1.72,1,0.72,0.72,72.0,Magic,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,0.97,1,-0.030000000000000027,0.030000000000000027,3.0000000000000027,Magic,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,1.72,1,0.72,0.72,72.0,Matcha Hot,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,1.14,1,0.1399999999999999,0.1399999999999999,13.99999999999999,Matcha Hot,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.05,1,0.050000000000000044,0.050000000000000044,5.000000000000004,Matcha Hot,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,1.66,1,0.6599999999999999,0.6599999999999999,65.99999999999999,Matcha Hot,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,3.04,2,1.04,1.04,52.0,Matcha Ice,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,3.09,4,-0.9100000000000001,0.9100000000000001,22.750000000000004,Matcha Ice,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,3.88,1,2.88,2.88,288.0,Matcha Ice,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,2.52,1,1.52,1.52,152.0,Matcha Ice,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,4.61,7,-2.3899999999999997,2.3899999999999997,34.14285714285714,Matcha Ice,2026-04-19 to 2026-04-25
2026-04-25,5,Saturday,3.02,3,0.020000000000000018,0.020000000000000018,0.6666666666666672,Matcha Ice,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,1.96,1,0.96,0.96,96.0,Mewangi Milk Tea Hot,2026-04-19 to 2026-04-25
2026-04-23,3,Thursday,1.92,1,0.9199999999999999,0.9199999999999999,92.0,Mewangi Milk Tea Hot,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,2.12,2,0.1200000000000001,0.1200000000000001,6.000000000000005,Mewangi Milk Tea Ice,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.25,3,-0.75,0.75,25.0,Mewangi Milk Tea Ice,2026-04-19 to 2026-04-25
2026-04-22,2,Wednesday,1.61,1,0.6100000000000001,0.6100000000000001,61.00000000000001,Mewangi Milk Tea Ice,2026-04-19 to 2026-04-25
2026-04-24,4,Friday,3.29,3,0.29000000000000004,0.29000000000000004,9.666666666666668,Mewangi Milk Tea Ice,2026-04-19 to 2026-04-25
2026-04-19,6,Sunday,2.0,4,-2.0,2.0,50.0,Mie Goreng,2026-04-19 to 2026-04-25
2026-04-20,0,Monday,2.29,2,0.29000000000000004,0.29000000000000004,14.500000000000002,Mie Goreng,2026-04-19 to 2026-04-25
2026-04-21,1,Tuesday,2.64,1,1.6400000000000001,1.6400000000000001,164.0,Mie Goreng,2026-04-19 to 2026-04-25
