Date,Category,Quantity,UniqueItemCount,Net sales,Gross sales
2024-04-20,Snack,7.0,4,0.0,0.0
2024-04-20,Tea Based,9.0,3,0.0,0.0
2024-04-20,Toast,4.0,2,0.0,0.0
2024-04-21,Coffee Based,4.0,1,0.0,0.0
2024-04-21,Espresso Based,3.0,3,0.0,0.0
2024-04-21,Main Course,4.0,3,0.0,0.0
2024-04-21,Mie,3.0,3,0.0,0.0
2024-04-21,Milk Based,5.0,4,0.0,0.0
2024-04-21,Signature,4.0,2,0.0,0.0
2024-04-21,Signature Based,9.0,7,0.0,0.0
2024-04-21,Snack,10.0,5,0.0,0.0
2024-04-21,Tea Based,7.0,4,0.0,0.0
2024-04-21,Toast,2.0,2,0.0,0.0
2024-04-22,Coffee Based,1.0,1,0.0,0.0
2024-04-22,Espresso Based,1.0,1,0.0,0.0
2024-04-22,Main Course,2.0,2,0.0,0.0
2024-04-22,Milk Based,3.0,3,0.0,0.0
2024-04-22,Other,2.0,1,0.0,0.0
2024-04-22,Signature Based,7.0,4,0.0,0.0
2024-04-22,Snack,11.0,5,0.0,0.0
2024-04-22,Tea Based,6.0,4,0.0,0.0
2024-04-23,Coffee Based,4.0,2,0.0,0.0
2024-04-23,Main Course,1.0,1,0.0,0.0
2024-04-23,Mie,2.0,2,0.0,0.0
2024-04-23,Milk Based,4.0,4,0.0,0.0
2024-04-23,Other,2.0,1,0.0,0.0
2024-04-23,Signature Based,12.0,5,0.0,0.0
2024-04-23,Snack,6.0,4,0.0,0.0
2024-04-23,Tea Based,11.0,5,0.0,0.0
2024-04-23,Toast,1.0,1,0.0,0.0
2024-04-24,Coffee Based,2.0,2,0.0,0.0
2024-04-24,Main Course,2.0,2,0.0,0.0
2024-04-24,Mie,2.0,1,0.0,0.0
2024-04-24,Milk Based,2.0,1,0.0,0.0
2024-04-24,Other,3.0,2,0.0,0.0
2024-04-24,Signature Based,10.0,5,0.0,0.0
2024-04-24,Snack,5.0,4,0.0,0.0
2024-04-24,Tea Based,9.0,3,0.0,0.0
2024-04-24,Toast,1.0,1,0.0,0.0
2024-04-25,Coffee Based,2.0,2,0.0,0.0
2024-04-25,Main Course,4.0,2,0.0,0.0
2024-04-25,Mie,1.0,1,0.0,0.0
2024-04-25,Signature Based,11.0,4,0.0,0.0
2024-04-25,Snack,6.0,3,0.0,0.0
2024-04-25,Tea Based,7.0,3,0.0,0.0
2024-04-25,Toast,3.0,3,0.0,0.0
2024-04-26,Coffee Based,1.0,1,0.0,0.0
2024-04-26,Espresso Based,4.0,4,0.0,0.0
2024-04-26,Main Course,6.0,3,0.0,0.0
2024-04-26,Mie,2.0,2,0.0,0.0
2024-04-26,Milk Based,3.0,3,0.0,0.0
2024-04-26,Other,1.0,1,0.0,0.0
2024-04-26,Signature Based,10.0,4,0.0,0.0
2024-04-26,Snack,5.0,2,0.0,0.0
2024-04-26,Tea Based,4.0,2,0.0,0.0
2024-04-26,Toast,2.0,1,0.0,0.0
2024-04-27,Coffee Based,4.0,3,0.0,0.0
2024-04-27,Espresso Based,1.0,1,0.0,0.0
2024-04-27,Main Course,4.0,4,0.0,0.0
2024-04-27,Mie,3.0,2,0.0,0.0
2024-04-27,Milk Based,4.0,2,0.0,0.0
2024-04-27,Other,3.0,2,0.0,0.0
2024-04-27,Signature Based,8.0,5,0.0,0.0
2024-04-27,Snack,7.0,3,0.0,0.0
2024-04-27,Tea Based,9.0,6,0.0,0.0
2024-04-28,Coffee Based,1.0,1,0.0,0.0
2024-04-28,Espresso Based,1.0,1,0.0,0.0
2024-04-28,Milk Based,3.0,3,0.0,0.0
2024-04-28,Signature,1.0,1,0.0,0.0
2024-04-28,Signature Based,6.0,4,0.0,0.0
2024-04-28,Snack,4.0,3,0.0,0.0
2024-04-29,Espresso Based,3.0,2,0.0,0.0
2024-04-29,Main Course,1.0,1,0.0,0.0
2024-04-29,Milk Based,3.0,2,0.0,0.0
2024-04-29,Other,3.0,1,0.0,0.0
2024-04-29,Signature Based,6.0,3,0.0,0.0
2024-04-29,Snack,6.0,5,0.0,0.0
2024-04-29,Tea Based,2.0,2,0.0,0.0
2024-04-30,Coffee Based,6.0,3,0.0,0.0
2024-04-30,Espresso Based,2.0,2,0.0,0.0
2024-04-30,Mie,5.0,3,0.0,0.0
2024-04-30,Milk Based,2.0,2,0.0,0.0
2024-04-30,Signature Based,4.0,3,0.0,0.0
2024-04-30,Snack,4.0,2,0.0,0.0
2024-04-30,Tea Based,4.0,4,0.0,0.0
2024-04-30,Toast,1.0,1,0.0,0.0
2024-05-01,Coffee Based,6.0,2,0.0,0.0
2024-05-01,Espresso Based,23.0,5,0.0,0.0
2024-05-01,Main Course,10.0,4,0.0,0.0
2024-05-01,Mie,3.0,2,0.0,0.0
2024-05-01,Milk Based,5.0,3,0.0,0.0
2024-05-01,Other,5.0,2,0.0,0.0
2024-05-01,Signature,1.0,1,0.0,0.0
2024-05-01,Signature Based,9.0,2,0.0,0.0
2024-05-01,Snack,9.0,5,0.0,0.0
2024-05-01,Tea Based,7.0,3,0.0,0.0
2024-05-01,Toast,4.0,3,0.0,0.0
2024-05-02,Coffee Based,1.0,1,0.0,0.0
2024-05-02,Espresso Based,1.0,1,0.0,0.0
2024-05-02,Main Course,6.0,5,0.0,0.0
2024-05-02,Milk Based,5.0,3,0.0,0.0
2024-05-02,Other,2.0,2,0.0,0.0
2024-05-02,Signature,1.0,1,0.0,0.0
2024-05-02,Signature Based,6.0,4,0.0,0.0
2024-05-02,Snack,9.0,4,0.0,0.0
2024-05-02,Tea Based,8.0,5,0.0,0.0
2024-05-02,Toast,2.0,2,0.0,0.0
2024-05-03,Coffee Based,1.0,1,0.0,0.0
2024-05-03,Espresso Based,1.0,1,0.0,0.0
2024-05-03,Main Course,5.0,3,0.0,0.0
2024-05-03,Mie,3.0,2,0.0,0.0
2024-05-03,Milk Based,5.0,2,0.0,0.0
2024-05-03,Other,4.0,2,0.0,0.0
2024-05-03,Signature,3.0,2,0.0,0.0
2024-05-03,Signature Based,16.0,4,0.0,0.0
2024-05-03,Snack,10.0,3,0.0,0.0
2024-05-03,Tea Based,5.0,3,0.0,0.0
2024-05-03,Toast,2.0,2,0.0,0.0
2024-05-04,Coffee Based,4.0,3,0.0,0.0
2024-05-04,Espresso Based,2.0,2,0.0,0.0
2024-05-04,Main Course,4.0,3,0.0,0.0
2024-05-04,Mie,2.0,2,0.0,0.0
2024-05-04,Milk Based,4.0,3,0.0,0.0
2024-05-04,Other,6.0,2,0.0,0.0
2024-05-04,Signature,1.0,1,0.0,0.0
2024-05-04,Signature Based,10.0,4,0.0,0.0
2024-05-04,Snack,10.0,4,0.0,0.0
2024-05-04,Tea Based,3.0,2,0.0,0.0
2024-05-04,Toast,3.0,2,0.0,0.0
2024-05-05,Coffee Based,3.0,2,0.0,0.0
2024-05-05,Espresso Based,13.0,1,0.0,0.0
2024-05-05,Main Course,4.0,2,0.0,0.0
2024-05-05,Milk Based,4.0,3,0.0,0.0
2024-05-05,Other,2.0,1,0.0,0.0
2024-05-05,Signature,1.0,1,0.0,0.0
2024-05-05,Signature Based,5.0,4,0.0,0.0
2024-05-05,Snack,6.0,3,0.0,0.0
2024-05-05,Tea Based,4.0,4,0.0,0.0
2024-05-05,Toast,1.0,1,0.0,0.0
2024-05-06,Coffee Based,1.0,1,0.0,0.0
2024-05-06,Main Course,1.0,1,0.0,0.0
2024-05-06,Mie,1.0,1,0.0,0.0
2024-05-06,Milk Based,1.0,1,0.0,0.0
2024-05-06,Snack,1.0,1,0.0,0.0
2024-05-07,Main Course,2.0,2,0.0,0.0
2024-05-07,Milk Based,2.0,2,0.0,0.0
2024-05-07,Other,2.0,1,0.0,0.0
2024-05-07,Signature,1.0,1,0.0,0.0
2024-05-07,Signature Based,6.0,2,0.0,0.0
2024-05-07,Snack,2.0,2,0.0,0.0
2024-05-07,Tea Based,1.0,1,0.0,0.0
2024-05-08,Coffee Based,1.0,1,0.0,0.0
2024-05-08,Espresso Based,1.0,1,0.0,0.0
2024-05-08,Mie,1.0,1,0.0,0.0
2024-05-08,Milk Based,1.0,1,0.0,0.0
2024-05-08,Signature Based,5.0,2,0.0,0.0
2024-05-08,Snack,2.0,2,0.0,0.0
2024-05-08,Tea Based,1.0,1,0.0,0.0
2024-05-09,Artisan Tea,2.0,2,0.0,0.0
2024-05-09,Main Course,4.0,2,0.0,0.0
2024-05-09,Mie,1.0,1,0.0,0.0
2024-05-09,Milk Based,6.0,4,0.0,0.0
2024-05-09,Other,1.0,1,0.0,0.0
2024-05-09,Signature Based,8.0,4,0.0,0.0
2024-05-09,Snack,6.0,3,0.0,0.0
2024-05-09,Tea Based,2.0,2,0.0,0.0
2024-05-09,Toast,2.0,2,0.0,0.0
2024-05-10,Artisan Tea,2.0,2,0.0,0.0
2024-05-10,Coffee Based,4.0,2,0.0,0.0
2024-05-10,Espresso Based,4.0,3,0.0,0.0
2024-05-10,Main Course,3.0,3,0.0,0.0
2024-05-10,Milk Based,7.0,4,0.0,0.0
2024-05-10,Other,1.0,1,0.0,0.0
2024-05-10,Signature,2.0,2,0.0,0.0
2024-05-10,Signature Based,7.0,4,0.0,0.0
2024-05-10,Snack,6.0,4,0.0,0.0
2024-05-10,Tea Based,12.0,3,0.0,0.0
2024-05-11,Artisan Tea,1.0,1,0.0,0.0
2024-05-11,Coffee Based,12.0,3,0.0,0.0
2024-05-11,Espresso Based,7.0,4,0.0,0.0
2024-05-11,Main Course,9.0,5,0.0,0.0
2024-05-11,Mie,3.0,1,0.0,0.0
2024-05-11,Milk Based,5.0,3,0.0,0.0
2024-05-11,Other,2.0,2,0.0,0.0
2024-05-11,Signature,3.0,2,0.0,0.0
2024-05-11,Signature Based,13.0,7,0.0,0.0
2024-05-11,Snack,15.0,5,0.0,0.0
2024-05-11,Tea Based,14.0,5,0.0,0.0
2024-05-12,Coffee Based,4.0,2,0.0,0.0
2024-05-12,Espresso Based,3.0,2,0.0,0.0
2024-05-12,Main Course,4.0,2,0.0,0.0
2024-05-12,Mie,2.0,1,0.0,0.0
2024-05-12,Milk Based,1.0,1,0.0,0.0
2024-05-12,Signature Based,11.0,5,0.0,0.0
2024-05-12,Snack,6.0,4,0.0,0.0
2024-05-12,Tea Based,11.0,4,0.0,0.0
2024-05-12,Toast,4.0,4,0.0,0.0
2024-05-13,Artisan Tea,1.0,1,0.0,0.0
2024-05-13,Coffee Based,4.0,2,0.0,0.0
2024-05-13,Espresso Based,2.0,2,0.0,0.0
2024-05-13,Milk Based,1.0,1,0.0,0.0
2024-05-13,Other,4.0,3,0.0,0.0
2024-05-13,Signature Based,7.0,4,0.0,0.0
2024-05-13,Snack,9.0,2,0.0,0.0
2024-05-13,Tea Based,10.0,4,0.0,0.0
2024-05-13,Toast,1.0,1,0.0,0.0
2024-05-14,Coffee Based,7.0,2,0.0,0.0
2024-05-14,Espresso Based,5.0,4,0.0,0.0
2024-05-14,Main Course,3.0,2,0.0,0.0
2024-05-14,Milk Based,4.0,3,0.0,0.0
2024-05-14,Signature,1.0,1,0.0,0.0
2024-05-14,Signature Based,10.0,5,0.0,0.0
2024-05-14,Snack,4.0,3,0.0,0.0
2024-05-14,Tea Based,2.0,2,0.0,0.0
2024-05-14,Toast,2.0,2,0.0,0.0
2024-05-15,Artisan Tea,1.0,1,0.0,0.0
2024-05-15,Coffee Based,3.0,2,0.0,0.0
2024-05-15,Espresso Based,1.0,1,0.0,0.0
2024-05-15,Main Course,1.0,1,0.0,0.0
2024-05-15,Signature Based,10.0,4,0.0,0.0
2024-05-15,Snack,9.0,4,0.0,0.0
2024-05-15,Tea Based,4.0,3,0.0,0.0
2024-05-15,Toast,1.0,1,0.0,0.0
2024-05-16,Coffee Based,1.0,1,0.0,0.0
2024-05-16,Main Course,3.0,3,0.0,0.0
2024-05-16,Milk Based,1.0,1,0.0,0.0
2024-05-16,Other,2.0,2,0.0,0.0
2024-05-16,Tea Based,3.0,3,0.0,0.0
2024-05-17,Artisan Tea,1.0,1,0.0,0.0
2024-05-17,Coffee Based,6.0,3,0.0,0.0
2024-05-17,Espresso Based,5.0,4,0.0,0.0
2024-05-17,Main Course,4.0,4,0.0,0.0
2024-05-17,Milk Based,1.0,1,0.0,0.0
2024-05-17,Other,1.0,1,0.0,0.0
2024-05-17,Signature,1.0,1,0.0,0.0
2024-05-17,Signature Based,6.0,3,0.0,0.0
2024-05-17,Snack,2.0,2,0.0,0.0
2024-05-17,Tea Based,2.0,2,0.0,0.0
2024-05-17,Toast,1.0,1,0.0,0.0
2024-05-18,Artisan Tea,2.0,2,0.0,0.0
2024-05-18,Coffee Based,3.0,3,0.0,0.0
2024-05-18,Espresso Based,3.0,2,0.0,0.0
2024-05-18,Main Course,4.0,4,0.0,0.0
2024-05-18,Mie,3.0,1,0.0,0.0
2024-05-18,Milk Based,10.0,5,0.0,0.0
2024-05-18,Other,1.0,1,0.0,0.0
2024-05-18,Signature Based,8.0,4,0.0,0.0
2024-05-18,Snack,8.0,4,0.0,0.0
2024-05-18,Tea Based,8.0,3,0.0,0.0
2024-05-19,Espresso Based,3.0,3,0.0,0.0
2024-05-19,Main Course,3.0,2,0.0,0.0
2024-05-19,Milk Based,1.0,1,0.0,0.0
2024-05-19,Other,1.0,1,0.0,0.0
2024-05-19,Signature Based,3.0,3,0.0,0.0
2024-05-19,Snack,5.0,5,0.0,0.0
2024-05-19,Tea Based,1.0,1,0.0,0.0
2024-05-19,Toast,1.0,1,0.0,0.0
2024-05-20,Artisan Tea,1.0,1,0.0,0.0
2024-05-20,Coffee Based,1.0,1,0.0,0.0
2024-05-20,Espresso Based,2.0,1,0.0,0.0
2024-05-20,Main Course,10.0,6,0.0,0.0
2024-05-20,Mie,8.0,3,0.0,0.0
2024-05-20,Milk Based,2.0,2,0.0,0.0
2024-05-20,Other,3.0,1,0.0,0.0
2024-05-20,Signature Based,11.0,4,0.0,0.0
2024-05-20,Snack,9.0,4,0.0,0.0
2024-05-20,Tea Based,7.0,6,0.0,0.0
2024-05-20,Toast,3.0,2,0.0,0.0
2024-05-21,Artisan Tea,1.0,1,0.0,0.0
2024-05-21,Coffee Based,1.0,1,0.0,0.0
2024-05-21,Espresso Based,2.0,2,0.0,0.0
2024-05-21,Milk Based,2.0,2,0.0,0.0
2024-05-21,Other,3.0,2,0.0,0.0
2024-05-21,Signature,1.0,1,0.0,0.0
2024-05-21,Signature Based,3.0,2,0.0,0.0
2024-05-21,Snack,1.0,1,0.0,0.0
2024-05-21,Tea Based,5.0,2,0.0,0.0
2024-05-21,Toast,3.0,2,0.0,0.0
2024-05-22,Artisan Tea,2.0,1,0.0,0.0
2024-05-22,Coffee Based,5.0,3,0.0,0.0
2024-05-22,Espresso Based,2.0,2,0.0,0.0
2024-05-22,Main Course,8.0,4,0.0,0.0
2024-05-22,Mie,5.0,3,0.0,0.0
2024-05-22,Milk Based,1.0,1,0.0,0.0
2024-05-22,Other,2.0,2,0.0,0.0
2024-05-22,Signature Based,15.0,4,0.0,0.0
2024-05-22,Snack,6.0,4,0.0,0.0
2024-05-22,Tea Based,10.0,4,0.0,0.0
2024-05-22,Toast,1.0,1,0.0,0.0
2024-05-23,Artisan Tea,2.0,2,0.0,0.0
2024-05-23,Coffee Based,3.0,3,0.0,0.0
2024-05-23,Espresso Based,3.0,3,0.0,0.0
2024-05-23,Main Course,5.0,3,0.0,0.0
2024-05-23,Mie,1.0,1,0.0,0.0
2024-05-23,Milk Based,3.0,2,0.0,0.0
2024-05-23,Other,6.0,3,0.0,0.0
2024-05-23,Signature,1.0,1,0.0,0.0
2024-05-23,Signature Based,10.0,4,0.0,0.0
2024-05-23,Snack,4.0,3,0.0,0.0
2024-05-23,Tea Based,8.0,3,0.0,0.0
2024-05-23,Toast,1.0,1,0.0,0.0
2024-05-24,Artisan Tea,1.0,1,0.0,0.0
2024-05-24,Coffee Based,5.0,3,0.0,0.0
2024-05-24,Espresso Based,2.0,2,0.0,0.0
2024-05-24,Main Course,2.0,2,0.0,0.0
2024-05-24,Mie,2.0,1,0.0,0.0
2024-05-24,Milk Based,4.0,2,0.0,0.0
2024-05-24,Other,3.0,3,0.0,0.0
2024-05-24,Signature Based,12.0,7,0.0,0.0
2024-05-24,Snack,6.0,2,0.0,0.0
2024-05-24,Tea Based,6.0,4,0.0,0.0
2024-05-25,Artisan Tea,1.0,1,0.0,0.0
2024-05-25,Coffee Based,4.0,2,0.0,0.0
2024-05-25,Espresso Based,3.0,2,0.0,0.0
2024-05-25,Main Course,2.0,1,0.0,0.0
2024-05-25,Mie,2.0,2,0.0,0.0
2024-05-25,Milk Based,8.0,5,0.0,0.0
2024-05-25,Other,2.0,2,0.0,0.0
2024-05-25,Signature Based,5.0,3,0.0,0.0
2024-05-25,Snack,11.0,6,0.0,0.0
2024-05-25,Tea Based,12.0,4,0.0,0.0
2024-05-25,Toast,1.0,1,0.0,0.0
2024-05-26,Artisan Tea,1.0,1,0.0,0.0
2024-05-26,Coffee Based,4.0,2,0.0,0.0
2024-05-26,Espresso Based,1.0,1,0.0,0.0
2024-05-26,Main Course,7.0,5,0.0,0.0
2024-05-26,Mie,1.0,1,0.0,0.0
2024-05-26,Milk Based,5.0,4,0.0,0.0
2024-05-26,Other,1.0,1,0.0,0.0
2024-05-26,Signature,1.0,1,0.0,0.0
2024-05-26,Signature Based,6.0,3,0.0,0.0
2024-05-26,Snack,11.0,3,0.0,0.0
2024-05-26,Tea Based,6.0,3,0.0,0.0
2024-05-27,Artisan Tea,1.0,1,0.0,0.0
2024-05-27,Coffee Based,1.0,1,0.0,0.0
2024-05-27,Espresso Based,3.0,3,0.0,0.0
2024-05-27,Main Course,2.0,2,0.0,0.0
2024-05-27,Milk Based,1.0,1,0.0,0.0
2024-05-27,Other,4.0,3,0.0,0.0
2024-05-27,Signature Based,5.0,2,0.0,0.0
2024-05-27,Snack,4.0,3,0.0,0.0
2024-05-27,Tea Based,7.0,2,0.0,0.0
2024-05-27,Toast,2.0,2,0.0,0.0
2024-05-28,Artisan Tea,2.0,2,0.0,0.0
2024-05-28,Coffee Based,3.0,1,0.0,0.0
2024-05-28,Espresso Based,3.0,1,0.0,0.0
2024-05-28,Main Course,9.0,2,0.0,0.0
2024-05-28,Mie,2.0,1,0.0,0.0
2024-05-28,Milk Based,3.0,3,0.0,0.0
2024-05-28,Other,2.0,2,0.0,0.0
2024-05-28,Signature,1.0,1,0.0,0.0
2024-05-28,Signature Based,14.0,7,0.0,0.0
2024-05-28,Snack,10.0,5,0.0,0.0
2024-05-28,Tea Based,9.0,5,0.0,0.0
2024-05-28,Toast,4.0,3,0.0,0.0
2024-05-29,Coffee Based,7.0,3,0.0,0.0
2024-05-29,Espresso Based,2.0,1,0.0,0.0
2024-05-29,Main Course,2.0,2,0.0,0.0
2024-05-29,Milk Based,7.0,4,0.0,0.0
2024-05-29,Other,1.0,1,0.0,0.0
2024-05-29,Signature,1.0,1,0.0,0.0
2024-05-29,Signature Based,20.0,5,0.0,0.0
2024-05-29,Snack,8.0,3,0.0,0.0
2024-05-29,Tea Based,9.0,3,0.0,0.0
2024-05-30,Artisan Tea,1.0,1,0.0,0.0
2024-05-30,Coffee Based,2.0,2,0.0,0.0
2024-05-30,Espresso Based,2.0,1,0.0,0.0
2024-05-30,Main Course,3.0,2,0.0,0.0
2024-05-30,Mie,1.0,1,0.0,0.0
2024-05-30,Milk Based,1.0,1,0.0,0.0
2024-05-30,Other,5.0,3,0.0,0.0
2024-05-30,Signature,2.0,2,0.0,0.0
2024-05-30,Signature Based,9.0,3,0.0,0.0
2024-05-30,Snack,3.0,2,0.0,0.0
2024-05-30,Tea Based,6.0,3,0.0,0.0
2024-05-30,Toast,2.0,2,0.0,0.0
2024-05-31,Artisan Tea,2.0,2,0.0,0.0
2024-05-31,Coffee Based,1.0,1,0.0,0.0
2024-05-31,Espresso Based,1.0,1,0.0,0.0
2024-05-31,Main Course,8.0,5,0.0,0.0
2024-05-31,Other,1.0,1,0.0,0.0
2024-05-31,Signature Based,3.0,3,0.0,0.0
2024-05-31,Snack,4.0,3,0.0,0.0
2024-05-31,Tea Based,8.0,3,0.0,0.0
2024-05-31,Toast,1.0,1,0.0,0.0
2024-06-01,Artisan Tea,2.0,2,0.0,0.0
2024-06-01,Coffee Based,6.0,3,0.0,0.0
2024-06-01,Espresso Based,5.0,3,0.0,0.0
2024-06-01,Main Course,3.0,3,0.0,0.0
2024-06-01,Mie,4.0,3,0.0,0.0
2024-06-01,Milk Based,9.0,6,0.0,0.0
2024-06-01,Other,8.0,4,0.0,0.0
2024-06-01,Signature,3.0,2,0.0,0.0
2024-06-01,Signature Based,16.0,8,0.0,0.0
2024-06-01,Snack,20.0,6,0.0,0.0
2024-06-01,Tea Based,10.0,5,0.0,0.0
2024-06-01,Toast,4.0,3,0.0,0.0
2024-06-02,Artisan Tea,1.0,1,0.0,0.0
2024-06-02,Espresso Based,3.0,3,0.0,0.0
2024-06-02,Main Course,2.0,1,0.0,0.0
2024-06-02,Mie,1.0,1,0.0,0.0
2024-06-02,Milk Based,4.0,2,0.0,0.0
2024-06-02,Other,2.0,1,0.0,0.0
2024-06-02,Signature Based,7.0,4,0.0,0.0
2024-06-02,Snack,10.0,4,0.0,0.0
2024-06-02,Tea Based,13.0,2,0.0,0.0
2024-06-02,Toast,1.0,1,0.0,0.0
2024-06-03,Artisan Tea,3.0,2,0.0,0.0
2024-06-03,Coffee Based,8.0,3,0.0,0.0
2024-06-03,Main Course,6.0,3,0.0,0.0
2024-06-03,Milk Based,1.0,1,0.0,0.0
2024-06-03,Other,4.0,2,0.0,0.0
2024-06-03,Signature Based,15.0,7,0.0,0.0
2024-06-03,Snack,7.0,5,0.0,0.0
2024-06-03,Tea Based,9.0,5,0.0,0.0
2024-06-03,Toast,2.0,2,0.0,0.0
2024-06-04,Artisan Tea,3.0,2,0.0,0.0
2024-06-04,Coffee Based,6.0,2,0.0,0.0
2024-06-04,Espresso Based,5.0,3,0.0,0.0
2024-06-04,Main Course,1.0,1,0.0,0.0
2024-06-04,Milk Based,5.0,2,0.0,0.0
2024-06-04,Other,3.0,2,0.0,0.0
2024-06-04,Signature Based,6.0,4,0.0,0.0
2024-06-04,Snack,5.0,3,0.0,0.0
2024-06-04,Tea Based,2.0,1,0.0,0.0
2024-06-04,Toast,1.0,1,0.0,0.0
2024-06-05,Artisan Tea,1.0,1,0.0,0.0
2024-06-05,Coffee Based,1.0,1,0.0,0.0
2024-06-05,Espresso Based,1.0,1,0.0,0.0
2024-06-05,Main Course,2.0,2,0.0,0.0
2024-06-05,Milk Based,3.0,3,0.0,0.0
2024-06-05,Other,4.0,2,0.0,0.0
2024-06-05,Signature,1.0,1,0.0,0.0
2024-06-05,Signature Based,16.0,7,0.0,0.0
2024-06-05,Snack,6.0,4,0.0,0.0
2024-06-05,Tea Based,1.0,1,0.0,0.0
2024-06-05,Toast,1.0,1,0.0,0.0
2024-06-06,Coffee Based,1.0,1,0.0,0.0
2024-06-06,Espresso Based,2.0,2,0.0,0.0
2024-06-06,Main Course,3.0,1,0.0,0.0
2024-06-06,Milk Based,5.0,3,0.0,0.0
2024-06-06,Other,4.0,3,0.0,0.0
2024-06-06,Signature,1.0,1,0.0,0.0
2024-06-06,Signature Based,4.0,3,0.0,0.0
2024-06-06,Snack,7.0,3,0.0,0.0
2024-06-06,Tea Based,5.0,2,0.0,0.0
2024-06-06,Toast,1.0,1,0.0,0.0
2024-06-07,Coffee Based,1.0,1,0.0,0.0
2024-06-07,Espresso Based,1.0,1,0.0,0.0
2024-06-07,Main Course,5.0,4,0.0,0.0
2024-06-07,Mie,2.0,2,0.0,0.0
2024-06-07,Milk Based,3.0,2,0.0,0.0
2024-06-07,Other,1.0,1,0.0,0.0
2024-06-07,Signature,2.0,1,0.0,0.0
2024-06-07,Signature Based,10.0,5,0.0,0.0
2024-06-07,Snack,9.0,6,0.0,0.0
2024-06-07,Tea Based,6.0,3,0.0,0.0
2024-06-07,Toast,2.0,1,0.0,0.0
2024-06-08,Artisan Tea,3.0,3,0.0,0.0
2024-06-08,Coffee Based,6.0,2,0.0,0.0
2024-06-08,Main Course,4.0,4,0.0,0.0
2024-06-08,Milk Based,8.0,3,0.0,0.0
2024-06-08,Other,2.0,2,0.0,0.0
2024-06-08,Signature,2.0,1,0.0,0.0
2024-06-08,Signature Based,6.0,3,0.0,0.0
2024-06-08,Snack,8.0,4,0.0,0.0
2024-06-08,Tea Based,4.0,4,0.0,0.0
2024-06-08,Toast,2.0,2,0.0,0.0
2024-06-09,Artisan Tea,1.0,1,0.0,0.0
2024-06-09,Coffee Based,1.0,1,0.0,0.0
2024-06-09,Espresso Based,2.0,2,0.0,0.0
2024-06-09,Main Course,4.0,2,0.0,0.0
2024-06-09,Mie,1.0,1,0.0,0.0
2024-06-09,Milk Based,2.0,2,0.0,0.0
2024-06-09,Other,3.0,2,0.0,0.0
2024-06-09,Signature,1.0,1,0.0,0.0
2024-06-09,Signature Based,11.0,6,0.0,0.0
2024-06-09,Snack,7.0,4,0.0,0.0
2024-06-09,Tea Based,3.0,2,0.0,0.0
2024-06-09,Toast,3.0,1,0.0,0.0
2024-06-10,Coffee Based,3.0,2,0.0,0.0
2024-06-10,Espresso Based,7.0,5,0.0,0.0
2024-06-10,Main Course,3.0,3,0.0,0.0
2024-06-10,Milk Based,5.0,3,0.0,0.0
2024-06-10,Signature,1.0,1,0.0,0.0
2024-06-10,Signature Based,8.0,4,0.0,0.0
2024-06-10,Snack,4.0,2,0.0,0.0
2024-06-10,Tea Based,7.0,5,0.0,0.0
2024-06-11,Artisan Tea,2.0,2,0.0,0.0
2024-06-11,Coffee Based,5.0,2,0.0,0.0
2024-06-11,Espresso Based,4.0,4,0.0,0.0
2024-06-11,Main Course,4.0,3,0.0,0.0
2024-06-11,Milk Based,4.0,3,0.0,0.0
2024-06-11,Other,2.0,2,0.0,0.0
2024-06-11,Signature,1.0,1,0.0,0.0
2024-06-11,Signature Based,7.0,3,0.0,0.0
2024-06-11,Snack,11.0,4,0.0,0.0
2024-06-11,Tea Based,5.0,3,0.0,0.0
2024-06-11,Toast,1.0,1,0.0,0.0
2024-06-12,Coffee Based,7.0,3,0.0,0.0
2024-06-12,Milk Based,2.0,2,0.0,0.0
2024-06-12,Other,3.0,1,0.0,0.0
2024-06-12,Signature Based,5.0,3,0.0,0.0
2024-06-12,Snack,5.0,4,0.0,0.0
2024-06-12,Tea Based,3.0,3,0.0,0.0
2024-06-12,Toast,1.0,1,0.0,0.0
2024-06-13,Artisan Tea,2.0,2,0.0,0.0
2024-06-13,Coffee Based,1.0,1,0.0,0.0
2024-06-13,Mie,1.0,1,0.0,0.0
2024-06-13,Other,2.0,2,0.0,0.0
2024-06-13,Signature Based,1.0,1,0.0,0.0
2024-06-13,Snack,1.0,1,0.0,0.0
2024-06-13,Tea Based,6.0,3,0.0,0.0
2024-06-14,Artisan Tea,3.0,2,0.0,0.0
2024-06-14,Coffee Based,6.0,3,0.0,0.0
2024-06-14,Espresso Based,1.0,1,0.0,0.0
2024-06-14,Main Course,3.0,2,0.0,0.0
2024-06-14,Mie,4.0,1,0.0,0.0
2024-06-14,Milk Based,5.0,4,0.0,0.0
2024-06-14,Other,9.0,4,0.0,0.0
2024-06-14,Signature Based,5.0,2,0.0,0.0
2024-06-14,Snack,11.0,5,0.0,0.0
2024-06-14,Tea Based,10.0,3,0.0,0.0
2024-06-15,Coffee Based,8.0,2,0.0,0.0
2024-06-15,Espresso Based,3.0,3,0.0,0.0
2024-06-15,Main Course,6.0,4,0.0,0.0
2024-06-15,Mie,5.0,2,0.0,0.0
2024-06-15,Milk Based,6.0,3,0.0,0.0
2024-06-15,Other,3.0,3,0.0,0.0
