antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Coffee Base'}),"frozenset({'snack', 'Signature'})",0.2570807993049522,0.12797567332754126,0.02580364900086881,0.10037174721189591,0.7843033336109451,1.0,-0.0070964393897649455,0.9693162970036835,-0.27017107958424985,0.07182587666263604,-0.03165499547584715,0.15100053755706813
"frozenset({'Signature', 'Tea'})",frozenset({'Coffee Base'}),0.07176368375325803,0.2570807993049522,0.015204170286707211,0.21186440677966104,0.824116026371713,1.0,-0.003244894893648176,0.94262866324748,-0.18693989869472036,0.04847645429362882,-0.060863136237410985,0.13550300433609616
"frozenset({'Signature', 'Coffee Base'})",frozenset({'Tea'}),0.05586446568201564,0.3443961772371851,0.015204170286707211,0.27216174183514774,0.7902577317160824,1.0,-0.004035338137576892,0.9007548248642948,-0.21942949365992348,0.039485559566787,-0.11018000947223029,0.15815453388427417
"frozenset({'Tea', 'Coffee Base'})",frozenset({'Signature'}),0.08714161598609904,0.2719374456993918,0.015204170286707211,0.1744765702891326,0.6416055348332002,1.0,-0.00849289817866985,0.8819405096177657,-0.3796191796859843,0.044214249621020725,-0.13386332648831548,0.11519355671006151
"frozenset({'snack', 'Tea'})",frozenset({'Coffee Base'}),0.14100781928757603,0.2570807993049522,0.03240660295395308,0.22982131854590263,0.8939653181694286,1.0,-0.003843799936745218,0.96460629018245,-0.12132893408223534,0.08861962461392256,-0.03669238960784243,0.1779387092898489
"frozenset({'snack', 'Coffee Base'})",frozenset({'Tea'}),0.09869678540399653,0.3443961772371851,0.03240660295395308,0.3283450704225352,0.953393481474112,1.0,-0.0015841926447821286,0.9761021528945711,-0.051447574334898494,0.07890839856145547,-0.024482936580522155,0.21122097113457738
"frozenset({'Tea', 'Coffee Base'})",frozenset({'snack'}),0.08714161598609904,0.3660295395308427,0.03240660295395308,0.37188434695912265,1.0159954506288873,1.0,0.000510197380587725,1.0093212251596266,0.017246513303654797,0.0770183770390254,0.009235142318692885,0.2302099161807244
frozenset({'Coffee Base'}),"frozenset({'snack', 'Tea'})",0.2570807993049522,0.14100781928757603,0.03240660295395308,0.1260561000337952,0.8939653181694286,1.0,-0.003843799936745218,0.9828916715885779,-0.13767543088881384,0.08861962461392256,-0.017406117994438898,0.1779387092898489
frozenset({'Signature'}),frozenset({'Other'}),0.2719374456993918,0.13258036490008687,0.048740225890529974,0.17923322683706072,1.351883644098669,1.0,0.012686660109707044,1.0568405830528331,0.3575123692349581,0.136996336996337,0.053783497685754106,0.2734305059480192
frozenset({'Other'}),frozenset({'Signature'}),0.13258036490008687,0.2719374456993918,0.048740225890529974,0.36762778505897775,1.351883644098669,1.0,0.012686660109707044,1.1513196454536043,0.30007548619680974,0.136996336996337,0.1314314804330351,0.2734305059480192
frozenset({'Coffee Base'}),frozenset({'Other'}),0.2570807993049522,0.13258036490008687,0.04474370112945265,0.17404528556944915,1.3127531041312974,1.0,0.010659834948796083,1.0502024141819326,0.3206837785394997,0.1297229219143577,0.04780260786301681,0.2557644514347901
frozenset({'Other'}),frozenset({'Coffee Base'}),0.13258036490008687,0.2570807993049522,0.04474370112945265,0.33748361730013104,1.3127531041312972,1.0,0.010659834948796083,1.1213597430866893,0.27465614886731393,0.1297229219143577,0.1082255215909845,0.2557644514347901
frozenset({'snack'}),frozenset({'Other'}),0.3660295395308427,0.13258036490008687,0.05751520417028671,0.15713268454782817,1.1851882038961352,1.0,0.008986874255076806,1.0291295191990804,0.24646597720289815,0.1303919637581249,0.028305007927233804,0.2954732885386585
frozenset({'Other'}),frozenset({'snack'}),0.13258036490008687,0.3660295395308427,0.05751520417028671,0.4338138925294889,1.1851882038961352,1.0,0.008986874255076806,1.1197209753193682,0.1801344386668217,0.1303919637581249,0.10692036494647351,0.2954732885386585
