antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Lychee tea hot'}),frozenset({'Basreng'}),0.03015264305586886,0.13858184825926761,0.005564328144973306,0.18453865336658354,1.3316221112979894,1.0,0.0013857191403890282,1.0563568160490329,0.25677875891087243,0.034101382488479264,0.05335017031443736,0.11234528978692715
frozenset({'Roti bakar coklat'}),frozenset({'Cireng'}),0.04895104895104895,0.0801564027370479,0.0051883600270697045,0.10599078341013825,1.3222996515679444,1.0,0.0012646200329484783,1.028897219618869,0.2562872975277067,0.041868932038834954,0.02808562319720662,0.08535936919099783
frozenset({'Singkong keju'}),frozenset({'Lychee Tea ice'}),0.04398826979472141,0.1170764719151816,0.006617038875103391,0.15042735042735042,1.2848640548062513,1.0,0.0014670474418842592,1.0392560642447057,0.23190881204684877,0.042843232716650435,0.03777323567819223,0.10347314855985376
frozenset({'Nasi Goreng Jawa'}),frozenset({'Tubruk'}),0.055944055944055944,0.09820287239642078,0.006993006993006993,0.125,1.272875191424196,1.0,0.0014991400057946412,1.0306252886898049,0.22708084428514533,0.04752171691364334,0.029715250562828317,0.09810490045941807
frozenset({'Red Velvet ice'}),frozenset({'Basreng'}),0.029927062185126703,0.13858184825926761,0.005263553650650425,0.1758793969849246,1.2691373307121607,1.0,0.0011162060600655305,1.0452573914414984,0.21860542372130623,0.03224320589590051,0.043297843968445555,0.10693047440130658
frozenset({'Lychee Tea ice'}),frozenset({'Basreng'}),0.1170764719151816,0.13858184825926761,0.020527859237536656,0.17533718689788053,1.2652247686136262,1.0,0.0043031853718565535,1.0445701419472901,0.2374232818790815,0.08730412535976974,0.0426684050763716,0.16173261949343293
frozenset({'Basreng'}),frozenset({'Lychee Tea ice'}),0.13858184825926761,0.1170764719151816,0.020527859237536656,0.14812805208898533,1.265224768613626,1.0,0.0043031853718565535,1.0364509950702678,0.2433505740069985,0.08730412535976974,0.03516904826532242,0.16173261949343293
frozenset({'Tahu tuna'}),frozenset({'Tubruk'}),0.06120760959470637,0.09820287239642078,0.007594555981652756,0.12407862407862408,1.2634928190058359,1.0,0.0015837929069338662,1.029541180742375,0.2221398351288874,0.05002476473501734,0.028693539699960115,0.10070699963502414
frozenset({'Nasi Goreng Jawa'}),frozenset({'Lychee Tea ice'}),0.055944055944055944,0.1170764719151816,0.008271298593879239,0.1478494623655914,1.262845215157354,1.0,0.0017215658993236255,1.0361121528313957,0.22047138047138048,0.05020538566864445,0.034853517288366546,0.10924907286551888
frozenset({'Tahu tuna'}),frozenset({'Kinasih'}),0.06120760959470637,0.09542070832393414,0.007368975110910595,0.12039312039312039,1.2617085170276658,1.0,0.001528501648568886,1.0283904237769799,0.22094758608289125,0.04937027707808563,0.027606659028105402,0.09880964136283285
frozenset({'Kopi susu ice'}),frozenset({'Lychee Tea ice'}),0.15647793067147905,0.1170764719151816,0.022934055192119707,0.14656415185007207,1.251866830734816,1.0,0.004614171136514557,1.0345517240678532,0.23851538364864425,0.09150915091509151,0.03339777341629266,0.1712268414998594
frozenset({'Lychee Tea ice'}),frozenset({'Kopi susu ice'}),0.1170764719151816,0.15647793067147905,0.022934055192119707,0.19588953114964675,1.251866830734816,1.0,0.004614171136514557,1.04901266928475,0.22787136550591816,0.09150915091509151,0.04672266667491105,0.1712268414998594
frozenset({'Ayam Curry'}),frozenset({'Lychee Tea ice'}),0.04007820136852395,0.1170764719151816,0.005865102639296188,0.14634146341463414,1.2499647539827998,1.0,0.0011728882223632012,1.034281847185073,0.20832680557731476,0.03876739562624254,0.03314555628949236,0.09821890126415714
frozenset({'Tubruk Susu'}),frozenset({'Kentang goreng'}),0.08038198360779006,0.1152718249492443,0.011279043537108053,0.1403180542563143,1.217279715299885,1.0,0.0020132655935978534,1.0291342972026745,0.19409811937857735,0.061174551386623165,0.028309519255033475,0.11908270618882251
frozenset({'Matcha ice'}),frozenset({'Basreng'}),0.05459057071960298,0.13858184825926761,0.009173622076847883,0.16804407713498623,1.2125980367977112,1.0,0.0016083598889970454,1.0354132088804169,0.1854481304591024,0.04985696771557008,0.0342020060944642,0.11712024800862171
frozenset({'Kirana'}),frozenset({'Kentang goreng'}),0.053913828107376494,0.1152718249492443,0.0075193623580720355,0.1394700139470014,1.2099228411488399,1.0,0.0013046170021348853,1.0281200996943143,0.18338817358130668,0.046511627906976744,0.02735098720730678,0.10235079301394427
frozenset({'Tahu tuna'}),frozenset({'Lychee Tea ice'}),0.06120760959470637,0.1170764719151816,0.00857207308820212,0.14004914004914004,1.196219340728011,1.0,0.0014061021024920801,1.0267139312300604,0.17472756781822388,0.05050952591936198,0.02601886505821098,0.1066334332230286
frozenset({'Roti bakar coklat'}),frozenset({'Kopi susu ice'}),0.04895104895104895,0.15647793067147905,0.009023234829686443,0.18433179723502305,1.1780050799752866,1.0,0.0013634759856280274,1.0341485256739493,0.15888480392156865,0.045941807044410414,0.03302091027175714,0.12099819078473882
frozenset({'Coklat ice'}),frozenset({'Lychee Tea ice'}),0.04880066170388751,0.1170764719151816,0.006692232498684112,0.13713405238828966,1.1713203357173179,1.0,0.0009788231992666468,1.0232453030840127,0.15376648754274536,0.04204062352385451,0.022717234092306596,0.09714762991925723
