Date_Only,Item,Category,Quantity,Net sales,Gross sales,Year,Month,Day,DayOfWeek,DayOfWeekName,WeekOfYear,Quarter,DayOfYear,IsWeekend,MonthProgress
2024-12-03,Tempe Mendoan,food,3.0,45000.0,45000.0,2024,12,3,1,Tuesday,49,4,338,0,0.0967741935483871
2024-12-03,Tubruk,beverage,2.0,29000.0,29000.0,2024,12,3,1,Tuesday,49,4,338,0,0.0967741935483871
2024-12-03,Vietnam Drip,beverage,5.0,75000.0,75000.0,2024,12,3,1,Tuesday,49,4,338,0,0.0967741935483871
2024-12-04,Black Hot,beverage,1.0,17000.0,17000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Black Ice,beverage,1.0,17000.0,17000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Cappucino Hot,beverage,1.0,23000.0,23000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Cappucino Ice,beverage,1.0,25000.0,25000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Chocolate Hot,beverage,1.0,23000.0,23000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Cireng,food,2.0,30000.0,30000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Donat,food,1.0,15000.0,15000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Kentang,food,1.0,15000.0,15000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Kirana Strawberry,food,1.0,25000.0,25000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Kopi Susu Husgendam Hot,beverage,3.0,66000.0,66000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Kopi Susu Husgendam Ice,beverage,2.0,40000.0,40000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Lemon Tea Hot,beverage,1.0,14000.0,14000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Lychee Tea Hot,beverage,1.0,15000.0,15000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Lychee Tea Ice,beverage,2.0,30000.0,30000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Matcha Ice,beverage,1.0,23000.0,23000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Mewangi Milk Tea Hot,beverage,2.0,30000.0,30000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Nasi Ayam Daun Jeruk,food,1.0,26000.0,26000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Nasi Gila,food,1.0,24000.0,24000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-04,Nirmala Ice,beverage,1.0,24000.0,24000.0,2024,12,4,2,Wednesday,49,4,339,0,0.12903225806451613
2024-12-05,Air Mineral,beverage,2.0,0.0,0.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Black Hot,beverage,1.0,17000.0,17000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Black Ice,beverage,1.0,17000.0,17000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Cappucino Hot,beverage,3.0,69000.0,69000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Chocolate Hot,beverage,3.0,69000.0,69000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Chocolate Ice,beverage,1.0,23000.0,23000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Cireng,food,1.0,15000.0,15000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Donat,food,1.0,15000.0,15000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Kentang,food,6.0,90000.0,90000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Kirana,beverage,3.0,75000.0,75000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Kopi Susu Husgendam Ice,beverage,4.0,83000.0,83000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Latte Hot,beverage,1.0,25000.0,25000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Lemon Tea Hot,beverage,5.0,70000.0,70000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Lychee Tea Hot,beverage,1.0,15000.0,15000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Mewangi Milk Tea Hot,beverage,2.0,30000.0,30000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Mie Goreng,food,1.0,15000.0,15000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Mie Rebus,food,1.0,20000.0,20000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Nasi Ayam Daun Jeruk,food,1.0,26000.0,26000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Nasi Ayam Mentega,food,1.0,26000.0,26000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Nasi Gila,food,1.0,24000.0,24000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Nasi Goreng Jawa,food,5.0,120000.0,120000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Nirmala Hot,beverage,1.0,24000.0,24000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Nirmala Ice,beverage,2.0,48000.0,48000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Pisang Goreng Madu,food,1.0,15000.0,15000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Taro Hot,beverage,2.0,46000.0,46000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Taro Ice,beverage,1.0,23000.0,23000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Tempe Mendoan,food,1.0,15000.0,15000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Tubruk,beverage,2.0,29000.0,29000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-05,Vietnam Drip,beverage,3.0,45000.0,45000.0,2024,12,5,3,Thursday,49,4,340,0,0.16129032258064516
2024-12-06,Air Mineral,beverage,2.0,0.0,0.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Basreng,food,1.0,15000.0,15000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Black Hot,beverage,1.0,17000.0,17000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Black Ice,beverage,2.0,34000.0,34000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Filter,beverage,1.0,25000.0,25000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Kentang,food,1.0,15000.0,15000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Kopi Susu Husgendam Ice,beverage,3.0,63000.0,63000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Lychee Tea Ice,beverage,2.0,30000.0,30000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Nasi Ayam Chili Padi,food,1.0,26000.0,26000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Nasi Ayam Curry,food,1.0,25000.0,25000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Nasi Ayam Daun Jeruk,food,2.0,52000.0,52000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Nasi Goreng Jawa,food,1.0,24000.0,24000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-06,Vietnam Drip,beverage,31.0,465000.0,465000.0,2024,12,6,4,Friday,49,4,341,0,0.1935483870967742
2024-12-07,Air Mineral,beverage,3.0,0.0,0.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Basreng,food,1.0,15000.0,15000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Black Hot,beverage,1.0,17000.0,17000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Black Ice,beverage,1.0,17000.0,17000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Cappucino Hot,beverage,2.0,46000.0,46000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Cappucino Ice,beverage,1.0,25000.0,25000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Chocolate Ice,beverage,1.0,23000.0,23000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Cireng,food,2.0,30000.0,30000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Kentang,food,1.0,15000.0,15000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Kinasih,beverage,1.0,24000.0,24000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Kirana,beverage,1.0,25000.0,25000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Kopi Susu Husgendam Hot,beverage,1.0,23000.0,23000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Kopi Susu Husgendam Ice,beverage,7.0,140000.0,140000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Lemon Tea Hot,beverage,1.0,14000.0,14000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Lemon Tea Ice,beverage,1.0,14000.0,14000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Lychee Tea Ice,beverage,3.0,45000.0,45000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Mewangi Milk Tea Hot,beverage,2.0,30000.0,30000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Mewangi Milk Tea Ice,beverage,1.0,15000.0,15000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Nasi Ayam Mentega,food,3.0,78000.0,78000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Nasi Goreng Jawa,food,4.0,96000.0,96000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Nirmala Ice,beverage,1.0,24000.0,24000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Pisang Goreng Madu,food,1.0,15000.0,15000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Puspa Matcha,food,1.0,25000.0,25000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Singkong Keju,food,1.0,18000.0,18000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Tempe Mendoan,food,2.0,30000.0,30000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Tubruk,beverage,5.0,73000.0,73000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-07,Vietnam Drip,beverage,2.0,30000.0,30000.0,2024,12,7,5,Saturday,49,4,342,1,0.22580645161290322
2024-12-08,Basreng,food,1.0,15000.0,15000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Black Hot,beverage,1.0,17000.0,17000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Black Ice,beverage,2.0,34000.0,34000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Cappucino Hot,beverage,3.0,69000.0,69000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Chocolate Hot,beverage,1.0,23000.0,23000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Chocolate Ice,beverage,1.0,23000.0,23000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Espresso,beverage,1.0,14000.0,14000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Filter,beverage,1.0,25000.0,25000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Kentang,food,2.0,30000.0,30000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Kopi Susu Husgendam Hot,beverage,2.0,46000.0,46000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Kopi Susu Husgendam Ice,beverage,3.0,60000.0,60000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Latte Hot,beverage,2.0,50000.0,50000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Matcha Hot,beverage,1.0,23000.0,23000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Mie Goreng,food,1.0,15000.0,15000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Nasi Goreng Jawa,food,1.0,24000.0,24000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Pisang Goreng Madu,food,3.0,45000.0,45000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Tahu Tuna,food,1.0,15000.0,15000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Taro Ice,beverage,1.0,23000.0,23000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Tempe Mendoan,food,3.0,45000.0,45000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Tubruk,beverage,5.0,70000.0,70000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-08,Vietnam Drip,beverage,2.0,30000.0,30000.0,2024,12,8,6,Sunday,49,4,343,1,0.25806451612903225
2024-12-09,Air Mineral,beverage,9.0,0.0,0.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Basreng,food,1.0,15000.0,15000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Black Hot,beverage,3.0,51000.0,51000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Black Ice,beverage,2.0,34000.0,34000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Chocolate Hot,beverage,3.0,69000.0,69000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Chocolate Ice,beverage,1.0,23000.0,23000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Cireng,food,1.0,15000.0,15000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Espresso,beverage,1.0,14000.0,14000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Kentang,food,2.0,30000.0,30000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Kirana,beverage,1.0,25000.0,25000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Kopi Susu Husgendam Ice,beverage,6.0,123000.0,123000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Latte Ice,beverage,1.0,27000.0,27000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Lemon Tea Hot,beverage,2.0,28000.0,28000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Lychee Tea Hot,beverage,1.0,15000.0,15000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Lychee Tea Ice,beverage,1.0,15000.0,15000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Matcha Hot,beverage,1.0,23000.0,23000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Mewangi Milk Tea Hot,beverage,1.0,15000.0,15000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Mewangi Milk Tea Ice,beverage,1.0,15000.0,15000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Mie Goreng,food,3.0,45000.0,45000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Nasi Ayam Chili Padi,food,1.0,26000.0,26000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Nasi Ayam Daun Jeruk,food,4.0,104000.0,104000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Nasi Ayam Mentega,food,1.0,26000.0,26000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Nasi Gila,food,2.0,48000.0,48000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Nasi Goreng Jawa,food,1.0,24000.0,24000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Nirmala Ice,beverage,1.0,24000.0,24000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Pisang Goreng Madu,food,2.0,30000.0,30000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Tahu Tuna,food,2.0,30000.0,30000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Tubruk,beverage,4.0,58000.0,58000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-09,Vietnam Drip,beverage,4.0,60000.0,60000.0,2024,12,9,0,Monday,50,4,344,0,0.2903225806451613
2024-12-10,Air Mineral,beverage,7.0,0.0,0.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Arunika,beverage,1.0,19000.0,19000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Basreng,food,2.0,30000.0,30000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Black Ice,beverage,2.0,34000.0,34000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Chocolate Hot,beverage,2.0,46000.0,46000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Cireng,food,1.0,15000.0,15000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Donat,food,2.0,30000.0,30000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Kentang,food,1.0,15000.0,15000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Kinasih,beverage,2.0,48000.0,48000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Kopi Susu Husgendam Hot,beverage,2.0,40000.0,40000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Kopi Susu Husgendam Ice,beverage,7.0,146000.0,146000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Lemon Tea Hot,beverage,1.0,14000.0,14000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Lemon Tea Ice,beverage,2.0,28000.0,28000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Lychee Tea Hot,beverage,1.0,15000.0,15000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Lychee Tea Ice,beverage,2.0,30000.0,30000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Matcha Hot,beverage,1.0,23000.0,23000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Mewangi Milk Tea Hot,beverage,1.0,15000.0,15000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Mewangi Milk Tea Ice,beverage,2.0,30000.0,30000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Nasi Ayam Chili Padi,food,3.0,78000.0,78000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Nasi Ayam Curry,food,1.0,25000.0,25000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Nasi Ayam Mentega,food,1.0,26000.0,26000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Nasi Goreng Jawa,food,3.0,72000.0,72000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Pisang Goreng Madu,food,1.0,15000.0,15000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Singkong Keju,food,1.0,18000.0,18000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Taro Hot,beverage,1.0,23000.0,23000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Tempe Mendoan,food,3.0,45000.0,45000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Tubruk,beverage,3.0,44000.0,44000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-10,Vietnam Drip,beverage,2.0,30000.0,30000.0,2024,12,10,1,Tuesday,50,4,345,0,0.3225806451612903
2024-12-11,Air Mineral,beverage,6.0,0.0,0.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Arunika,beverage,2.0,38000.0,38000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Basreng,food,1.0,15000.0,15000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Black Hot,beverage,3.0,51000.0,51000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Black Ice,beverage,3.0,51000.0,51000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Cappucino Hot,beverage,2.0,46000.0,46000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Chocolate Ice,beverage,1.0,23000.0,23000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Donat,food,1.0,15000.0,15000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Filter,beverage,1.0,25000.0,25000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Kentang,food,2.0,30000.0,30000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Kopi Susu Husgendam Ice,beverage,15.0,333000.0,333000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Lemon Tea Hot,beverage,2.0,28000.0,28000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Lemon Tea Ice,beverage,1.0,14000.0,14000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Lychee Tea Ice,beverage,4.0,60000.0,60000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Mewangi Milk Tea Hot,beverage,1.0,15000.0,15000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Nasi Ayam Curry,food,2.0,50000.0,50000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Nasi Ayam Daun Jeruk,food,2.0,52000.0,52000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Nasi Ayam Mentega,food,2.0,52000.0,52000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Nasi Gila,food,1.0,24000.0,24000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Nasi Goreng Jawa,food,3.0,72000.0,72000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Nirmala Ice,beverage,1.0,24000.0,24000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Pisang Goreng Madu,food,4.0,60000.0,60000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Singkong Keju,food,1.0,18000.0,18000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Tempe Mendoan,food,5.0,75000.0,75000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Tubruk,beverage,2.0,29000.0,29000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-11,Vietnam Drip,beverage,5.0,75000.0,75000.0,2024,12,11,2,Wednesday,50,4,346,0,0.3548387096774194
2024-12-12,Air Mineral,beverage,1.0,0.0,0.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Arunika,beverage,1.0,19000.0,19000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Basreng,food,1.0,15000.0,15000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Filter,beverage,1.0,25000.0,25000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Kentang,food,2.0,30000.0,30000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Kinasih,beverage,5.0,120000.0,120000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Kopi Susu Husgendam Hot,beverage,1.0,20000.0,20000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Kopi Susu Husgendam Ice,beverage,6.0,126000.0,126000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Lemon Tea Hot,beverage,3.0,42000.0,42000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Lychee Tea Hot,beverage,2.0,30000.0,30000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Lychee Tea Ice,beverage,1.0,15000.0,15000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Matcha Ice,beverage,1.0,23000.0,23000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Mie Goreng,food,1.0,15000.0,15000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Mie Rebus,food,1.0,20000.0,20000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Nasi Ayam Daun Jeruk,food,1.0,26000.0,26000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Nasi Ayam Mentega,food,1.0,26000.0,26000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Nasi Gila,food,1.0,24000.0,24000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Nirmala Ice,beverage,1.0,24000.0,24000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Pisang Goreng Madu,food,3.0,45000.0,45000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
2024-12-12,Tempe Mendoan,food,4.0,60000.0,60000.0,2024,12,12,3,Thursday,50,4,347,0,0.3870967741935484
