Date_Only,Category,Quantity,Net sales,Gross sales,UniqueItemCount,Date,Year,Month,Day,DayOfWeek,DayOfWeekName,WeekOfYear,Quarter,DayOfYear,IsWeekend,MonthProgress
2024-06-07,Milk Based,3.0,69000.0,69000.0,2,2024-06-07,2024,6,7,4,Friday,23,2,159,0,0.23333333333333334
2024-06-07,Signature,2.0,50000.0,50000.0,1,2024-06-07,2024,6,7,4,Friday,23,2,159,0,0.23333333333333334
2024-06-07,Signature Based,10.0,209000.0,209000.0,5,2024-06-07,2024,6,7,4,Friday,23,2,159,0,0.23333333333333334
2024-06-07,Snack,9.0,141000.0,141000.0,6,2024-06-07,2024,6,7,4,Friday,23,2,159,0,0.23333333333333334
2024-06-07,Tea Based,6.0,90000.0,90000.0,3,2024-06-07,2024,6,7,4,Friday,23,2,159,0,0.23333333333333334
2024-06-07,Toast,2.0,24000.0,24000.0,1,2024-06-07,2024,6,7,4,Friday,23,2,159,0,0.23333333333333334
2024-06-08,Artisan Tea,3.0,51000.0,51000.0,3,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-08,Coffee Based,7.0,116000.0,116000.0,3,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-08,Espresso Based,2.0,34000.0,34000.0,2,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-08,Main Course,3.0,76000.0,76000.0,3,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-08,Milk Based,8.0,184000.0,184000.0,3,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-08,Signature,2.0,50000.0,50000.0,1,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-08,Signature Based,7.0,153000.0,153000.0,4,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-08,Snack,8.0,126000.0,126000.0,4,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-08,Tea Based,4.0,59000.0,59000.0,4,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-08,Toast,2.0,24000.0,24000.0,2,2024-06-08,2024,6,8,5,Saturday,23,2,160,1,0.26666666666666666
2024-06-09,Artisan Tea,1.0,17000.0,17000.0,1,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Coffee Based,3.0,69000.0,69000.0,2,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Espresso Based,4.0,82000.0,82000.0,3,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Main Course,5.0,123000.0,123000.0,3,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Mie,1.0,20000.0,20000.0,1,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Milk Based,2.0,46000.0,46000.0,2,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Signature,1.0,25000.0,25000.0,1,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Signature Based,11.0,233000.0,233000.0,6,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Snack,7.0,105000.0,105000.0,4,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Tea Based,3.0,45000.0,45000.0,2,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-09,Toast,3.0,36000.0,36000.0,1,2024-06-09,2024,6,9,6,Sunday,23,2,161,1,0.3
2024-06-10,Coffee Based,3.0,44000.0,44000.0,2,2024-06-10,2024,6,10,0,Monday,24,2,162,0,0.3333333333333333
2024-06-10,Espresso Based,6.0,139000.0,139000.0,4,2024-06-10,2024,6,10,0,Monday,24,2,162,0,0.3333333333333333
2024-06-10,Main Course,3.0,66000.0,66000.0,3,2024-06-10,2024,6,10,0,Monday,24,2,162,0,0.3333333333333333
2024-06-10,Milk Based,5.0,115000.0,115000.0,3,2024-06-10,2024,6,10,0,Monday,24,2,162,0,0.3333333333333333
2024-06-10,Signature,1.0,25000.0,25000.0,1,2024-06-10,2024,6,10,0,Monday,24,2,162,0,0.3333333333333333
2024-06-10,Signature Based,8.0,174000.0,174000.0,4,2024-06-10,2024,6,10,0,Monday,24,2,162,0,0.3333333333333333
2024-06-10,Snack,4.0,60000.0,60000.0,2,2024-06-10,2024,6,10,0,Monday,24,2,162,0,0.3333333333333333
2024-06-10,Tea Based,7.0,103000.0,103000.0,5,2024-06-10,2024,6,10,0,Monday,24,2,162,0,0.3333333333333333
2024-06-11,Artisan Tea,2.0,34000.0,34000.0,2,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-11,Coffee Based,5.0,72000.0,72000.0,2,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-11,Espresso Based,4.0,92000.0,92000.0,4,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-11,Main Course,4.0,91000.0,91000.0,3,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-11,Milk Based,4.0,92000.0,92000.0,3,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-11,Signature,1.0,25000.0,25000.0,1,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-11,Signature Based,8.0,171000.0,171000.0,4,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-11,Snack,11.0,165000.0,165000.0,4,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-11,Tea Based,5.0,75000.0,75000.0,3,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-11,Toast,1.0,12000.0,12000.0,1,2024-06-11,2024,6,11,1,Tuesday,24,2,163,0,0.36666666666666664
2024-06-12,Coffee Based,7.0,104000.0,104000.0,3,2024-06-12,2024,6,12,2,Wednesday,24,2,164,0,0.4
2024-06-12,Espresso Based,2.0,34000.0,34000.0,1,2024-06-12,2024,6,12,2,Wednesday,24,2,164,0,0.4
2024-06-12,Main Course,3.0,78000.0,78000.0,1,2024-06-12,2024,6,12,2,Wednesday,24,2,164,0,0.4
2024-06-12,Milk Based,2.0,46000.0,46000.0,2,2024-06-12,2024,6,12,2,Wednesday,24,2,164,0,0.4
2024-06-12,Signature Based,5.0,109000.0,109000.0,3,2024-06-12,2024,6,12,2,Wednesday,24,2,164,0,0.4
2024-06-12,Snack,5.0,78000.0,78000.0,4,2024-06-12,2024,6,12,2,Wednesday,24,2,164,0,0.4
2024-06-12,Tea Based,3.0,45000.0,45000.0,3,2024-06-12,2024,6,12,2,Wednesday,24,2,164,0,0.4
2024-06-12,Toast,1.0,12000.0,12000.0,1,2024-06-12,2024,6,12,2,Wednesday,24,2,164,0,0.4
2024-06-13,Artisan Tea,2.0,34000.0,34000.0,2,2024-06-13,2024,6,13,3,Thursday,24,2,165,0,0.43333333333333335
2024-06-13,Coffee Based,1.0,15000.0,15000.0,1,2024-06-13,2024,6,13,3,Thursday,24,2,165,0,0.43333333333333335
2024-06-13,Main Course,1.0,26000.0,26000.0,1,2024-06-13,2024,6,13,3,Thursday,24,2,165,0,0.43333333333333335
2024-06-13,Mie,1.0,14000.0,14000.0,1,2024-06-13,2024,6,13,3,Thursday,24,2,165,0,0.43333333333333335
2024-06-13,Signature Based,2.0,47000.0,47000.0,2,2024-06-13,2024,6,13,3,Thursday,24,2,165,0,0.43333333333333335
2024-06-13,Snack,1.0,15000.0,15000.0,1,2024-06-13,2024,6,13,3,Thursday,24,2,165,0,0.43333333333333335
2024-06-13,Tea Based,6.0,89000.0,89000.0,3,2024-06-13,2024,6,13,3,Thursday,24,2,165,0,0.43333333333333335
2024-06-14,Artisan Tea,3.0,51000.0,51000.0,2,2024-06-14,2024,6,14,4,Friday,24,2,166,0,0.4666666666666667
2024-06-14,Coffee Based,6.0,88000.0,88000.0,3,2024-06-14,2024,6,14,4,Friday,24,2,166,0,0.4666666666666667
2024-06-14,Espresso Based,4.0,64000.0,64000.0,2,2024-06-14,2024,6,14,4,Friday,24,2,166,0,0.4666666666666667
2024-06-14,Main Course,5.0,125000.0,125000.0,3,2024-06-14,2024,6,14,4,Friday,24,2,166,0,0.4666666666666667
2024-06-14,Mie,4.0,68000.0,68000.0,1,2024-06-14,2024,6,14,4,Friday,24,2,166,0,0.4666666666666667
2024-06-14,Milk Based,5.0,115000.0,115000.0,4,2024-06-14,2024,6,14,4,Friday,24,2,166,0,0.4666666666666667
2024-06-14,Signature Based,9.0,202000.0,202000.0,3,2024-06-14,2024,6,14,4,Friday,24,2,166,0,0.4666666666666667
2024-06-14,Snack,11.0,171000.0,171000.0,5,2024-06-14,2024,6,14,4,Friday,24,2,166,0,0.4666666666666667
2024-06-14,Tea Based,10.0,147000.0,147000.0,3,2024-06-14,2024,6,14,4,Friday,24,2,166,0,0.4666666666666667
2024-06-15,Coffee Based,9.0,143000.0,143000.0,3,2024-06-15,2024,6,15,5,Saturday,24,2,167,1,0.5
2024-06-15,Espresso Based,4.0,80000.0,80000.0,4,2024-06-15,2024,6,15,5,Saturday,24,2,167,1,0.5
2024-06-15,Main Course,6.0,148000.0,148000.0,4,2024-06-15,2024,6,15,5,Saturday,24,2,167,1,0.5
2024-06-15,Mie,5.0,61000.0,61000.0,2,2024-06-15,2024,6,15,5,Saturday,24,2,167,1,0.5
2024-06-15,Milk Based,6.0,138000.0,138000.0,3,2024-06-15,2024,6,15,5,Saturday,24,2,167,1,0.5
2024-06-15,Signature,1.0,25000.0,25000.0,1,2024-06-15,2024,6,15,5,Saturday,24,2,167,1,0.5
2024-06-15,Signature Based,13.0,280000.0,280000.0,7,2024-06-15,2024,6,15,5,Saturday,24,2,167,1,0.5
2024-06-15,Snack,6.0,93000.0,93000.0,5,2024-06-15,2024,6,15,5,Saturday,24,2,167,1,0.5
2024-06-15,Tea Based,6.0,88000.0,88000.0,5,2024-06-15,2024,6,15,5,Saturday,24,2,167,1,0.5
2024-06-16,Artisan Tea,1.0,17000.0,17000.0,1,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Coffee Based,8.0,132000.0,132000.0,2,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Espresso Based,5.0,104000.0,104000.0,5,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Main Course,14.0,353000.0,353000.0,5,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Mie,5.0,68000.0,68000.0,2,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Milk Based,5.0,115000.0,115000.0,4,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Signature,6.0,150000.0,150000.0,3,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Signature Based,12.0,274000.0,274000.0,6,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Snack,11.0,168000.0,168000.0,6,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Tea Based,13.0,192000.0,192000.0,6,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-16,Toast,1.0,12000.0,12000.0,1,2024-06-16,2024,6,16,6,Sunday,24,2,168,1,0.5333333333333333
2024-06-17,Artisan Tea,3.0,51000.0,51000.0,3,2024-06-17,2024,6,17,0,Monday,25,2,169,0,0.5666666666666667
2024-06-17,Coffee Based,4.0,57000.0,57000.0,2,2024-06-17,2024,6,17,0,Monday,25,2,169,0,0.5666666666666667
2024-06-17,Espresso Based,7.0,116000.0,116000.0,3,2024-06-17,2024,6,17,0,Monday,25,2,169,0,0.5666666666666667
2024-06-17,Main Course,6.0,147000.0,147000.0,4,2024-06-17,2024,6,17,0,Monday,25,2,169,0,0.5666666666666667
2024-06-17,Milk Based,2.0,46000.0,46000.0,2,2024-06-17,2024,6,17,0,Monday,25,2,169,0,0.5666666666666667
2024-06-17,Signature,2.0,50000.0,50000.0,2,2024-06-17,2024,6,17,0,Monday,25,2,169,0,0.5666666666666667
2024-06-17,Signature Based,5.0,112000.0,112000.0,4,2024-06-17,2024,6,17,0,Monday,25,2,169,0,0.5666666666666667
2024-06-17,Snack,8.0,123000.0,123000.0,6,2024-06-17,2024,6,17,0,Monday,25,2,169,0,0.5666666666666667
2024-06-17,Tea Based,2.0,30000.0,30000.0,1,2024-06-17,2024,6,17,0,Monday,25,2,169,0,0.5666666666666667
2024-06-18,Espresso Based,8.0,156000.0,156000.0,4,2024-06-18,2024,6,18,1,Tuesday,25,2,170,0,0.6
2024-06-18,Main Course,2.0,52000.0,52000.0,1,2024-06-18,2024,6,18,1,Tuesday,25,2,170,0,0.6
2024-06-18,Mie,2.0,31000.0,31000.0,2,2024-06-18,2024,6,18,1,Tuesday,25,2,170,0,0.6
2024-06-18,Milk Based,3.0,69000.0,69000.0,2,2024-06-18,2024,6,18,1,Tuesday,25,2,170,0,0.6
2024-06-18,Signature,2.0,50000.0,50000.0,2,2024-06-18,2024,6,18,1,Tuesday,25,2,170,0,0.6
2024-06-18,Signature Based,5.0,112000.0,112000.0,5,2024-06-18,2024,6,18,1,Tuesday,25,2,170,0,0.6
2024-06-18,Snack,7.0,108000.0,108000.0,4,2024-06-18,2024,6,18,1,Tuesday,25,2,170,0,0.6
2024-06-18,Tea Based,4.0,57000.0,57000.0,3,2024-06-18,2024,6,18,1,Tuesday,25,2,170,0,0.6
2024-06-18,Toast,2.0,24000.0,24000.0,1,2024-06-18,2024,6,18,1,Tuesday,25,2,170,0,0.6
2024-06-19,Coffee Based,1.0,27000.0,27000.0,1,2024-06-19,2024,6,19,2,Wednesday,25,2,171,0,0.6333333333333333
2024-06-19,Main Course,6.0,149000.0,149000.0,5,2024-06-19,2024,6,19,2,Wednesday,25,2,171,0,0.6333333333333333
2024-06-19,Milk Based,1.0,23000.0,23000.0,1,2024-06-19,2024,6,19,2,Wednesday,25,2,171,0,0.6333333333333333
2024-06-19,Signature Based,4.0,84000.0,84000.0,2,2024-06-19,2024,6,19,2,Wednesday,25,2,171,0,0.6333333333333333
2024-06-19,Snack,3.0,45000.0,45000.0,1,2024-06-19,2024,6,19,2,Wednesday,25,2,171,0,0.6333333333333333
2024-06-19,Tea Based,6.0,90000.0,90000.0,3,2024-06-19,2024,6,19,2,Wednesday,25,2,171,0,0.6333333333333333
2024-06-19,Toast,2.0,24000.0,24000.0,2,2024-06-19,2024,6,19,2,Wednesday,25,2,171,0,0.6333333333333333
2024-06-20,Coffee Based,3.0,57000.0,57000.0,2,2024-06-20,2024,6,20,3,Thursday,25,2,172,0,0.6666666666666666
2024-06-20,Espresso Based,2.0,28000.0,28000.0,1,2024-06-20,2024,6,20,3,Thursday,25,2,172,0,0.6666666666666666
2024-06-20,Main Course,5.0,125000.0,125000.0,4,2024-06-20,2024,6,20,3,Thursday,25,2,172,0,0.6666666666666666
2024-06-20,Mie,1.0,14000.0,14000.0,1,2024-06-20,2024,6,20,3,Thursday,25,2,172,0,0.6666666666666666
2024-06-20,Milk Based,4.0,92000.0,92000.0,4,2024-06-20,2024,6,20,3,Thursday,25,2,172,0,0.6666666666666666
2024-06-20,Signature Based,6.0,120000.0,120000.0,2,2024-06-20,2024,6,20,3,Thursday,25,2,172,0,0.6666666666666666
2024-06-20,Snack,8.0,120000.0,120000.0,3,2024-06-20,2024,6,20,3,Thursday,25,2,172,0,0.6666666666666666
2024-06-20,Tea Based,8.0,117000.0,117000.0,4,2024-06-20,2024,6,20,3,Thursday,25,2,172,0,0.6666666666666666
2024-06-21,Main Course,1.0,25000.0,25000.0,1,2024-06-21,2024,6,21,4,Friday,25,2,173,0,0.7
2024-06-21,Milk Based,1.0,23000.0,23000.0,1,2024-06-21,2024,6,21,4,Friday,25,2,173,0,0.7
2024-06-21,Signature Based,1.0,24000.0,24000.0,1,2024-06-21,2024,6,21,4,Friday,25,2,173,0,0.7
2024-06-21,Snack,1.0,15000.0,15000.0,1,2024-06-21,2024,6,21,4,Friday,25,2,173,0,0.7
2024-06-21,Tea Based,2.0,30000.0,30000.0,2,2024-06-21,2024,6,21,4,Friday,25,2,173,0,0.7
2024-06-22,Coffee Based,7.0,112000.0,112000.0,3,2024-06-22,2024,6,22,5,Saturday,25,2,174,1,0.7333333333333333
2024-06-22,Espresso Based,3.0,65000.0,65000.0,3,2024-06-22,2024,6,22,5,Saturday,25,2,174,1,0.7333333333333333
2024-06-22,Main Course,1.0,26000.0,26000.0,1,2024-06-22,2024,6,22,5,Saturday,25,2,174,1,0.7333333333333333
2024-06-22,Milk Based,3.0,69000.0,69000.0,3,2024-06-22,2024,6,22,5,Saturday,25,2,174,1,0.7333333333333333
2024-06-22,Signature,1.0,25000.0,25000.0,1,2024-06-22,2024,6,22,5,Saturday,25,2,174,1,0.7333333333333333
2024-06-22,Signature Based,7.0,141000.0,141000.0,3,2024-06-22,2024,6,22,5,Saturday,25,2,174,1,0.7333333333333333
2024-06-22,Snack,5.0,81000.0,81000.0,4,2024-06-22,2024,6,22,5,Saturday,25,2,174,1,0.7333333333333333
2024-06-22,Tea Based,7.0,101000.0,101000.0,4,2024-06-22,2024,6,22,5,Saturday,25,2,174,1,0.7333333333333333
2024-06-23,Coffee Based,8.0,117000.0,117000.0,3,2024-06-23,2024,6,23,6,Sunday,25,2,175,1,0.7666666666666667
2024-06-23,Espresso Based,8.0,154000.0,154000.0,5,2024-06-23,2024,6,23,6,Sunday,25,2,175,1,0.7666666666666667
2024-06-23,Main Course,6.0,146000.0,146000.0,3,2024-06-23,2024,6,23,6,Sunday,25,2,175,1,0.7666666666666667
2024-06-23,Mie,4.0,60000.0,60000.0,1,2024-06-23,2024,6,23,6,Sunday,25,2,175,1,0.7666666666666667
2024-06-23,Milk Based,2.0,46000.0,46000.0,2,2024-06-23,2024,6,23,6,Sunday,25,2,175,1,0.7666666666666667
2024-06-23,Signature Based,8.0,174000.0,174000.0,5,2024-06-23,2024,6,23,6,Sunday,25,2,175,1,0.7666666666666667
2024-06-23,Snack,10.0,153000.0,153000.0,4,2024-06-23,2024,6,23,6,Sunday,25,2,175,1,0.7666666666666667
2024-06-23,Tea Based,3.0,44000.0,44000.0,2,2024-06-23,2024,6,23,6,Sunday,25,2,175,1,0.7666666666666667
2024-06-23,Toast,2.0,24000.0,24000.0,1,2024-06-23,2024,6,23,6,Sunday,25,2,175,1,0.7666666666666667
2024-06-24,Coffee Based,4.0,72000.0,72000.0,3,2024-06-24,2024,6,24,0,Monday,26,2,176,0,0.8
2024-06-24,Espresso Based,2.0,40000.0,40000.0,2,2024-06-24,2024,6,24,0,Monday,26,2,176,0,0.8
2024-06-24,Main Course,6.0,146000.0,146000.0,3,2024-06-24,2024,6,24,0,Monday,26,2,176,0,0.8
2024-06-24,Mie,1.0,11000.0,11000.0,1,2024-06-24,2024,6,24,0,Monday,26,2,176,0,0.8
2024-06-24,Milk Based,4.0,92000.0,92000.0,3,2024-06-24,2024,6,24,0,Monday,26,2,176,0,0.8
2024-06-24,Signature Based,6.0,131000.0,131000.0,4,2024-06-24,2024,6,24,0,Monday,26,2,176,0,0.8
2024-06-24,Snack,7.0,108000.0,108000.0,4,2024-06-24,2024,6,24,0,Monday,26,2,176,0,0.8
2024-06-24,Tea Based,7.0,101000.0,101000.0,4,2024-06-24,2024,6,24,0,Monday,26,2,176,0,0.8
2024-06-25,Artisan Tea,1.0,17000.0,17000.0,1,2024-06-25,2024,6,25,1,Tuesday,26,2,177,0,0.8333333333333334
2024-06-25,Coffee Based,1.0,15000.0,15000.0,1,2024-06-25,2024,6,25,1,Tuesday,26,2,177,0,0.8333333333333334
2024-06-25,Main Course,1.0,25000.0,25000.0,1,2024-06-25,2024,6,25,1,Tuesday,26,2,177,0,0.8333333333333334
2024-06-25,Mie,1.0,20000.0,20000.0,1,2024-06-25,2024,6,25,1,Tuesday,26,2,177,0,0.8333333333333334
2024-06-25,Signature,1.0,25000.0,25000.0,1,2024-06-25,2024,6,25,1,Tuesday,26,2,177,0,0.8333333333333334
2024-06-25,Signature Based,5.0,116000.0,116000.0,4,2024-06-25,2024,6,25,1,Tuesday,26,2,177,0,0.8333333333333334
2024-06-25,Snack,6.0,90000.0,90000.0,5,2024-06-25,2024,6,25,1,Tuesday,26,2,177,0,0.8333333333333334
2024-06-25,Tea Based,3.0,45000.0,45000.0,2,2024-06-25,2024,6,25,1,Tuesday,26,2,177,0,0.8333333333333334
2024-06-25,Toast,1.0,12000.0,12000.0,1,2024-06-25,2024,6,25,1,Tuesday,26,2,177,0,0.8333333333333334
2024-06-26,Coffee Based,5.0,71000.0,71000.0,2,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-26,Espresso Based,6.0,125000.0,125000.0,4,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-26,Main Course,7.0,172000.0,172000.0,3,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-26,Mie,4.0,44000.0,44000.0,1,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-26,Milk Based,6.0,138000.0,138000.0,4,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-26,Signature,1.0,25000.0,25000.0,1,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-26,Signature Based,8.0,164000.0,164000.0,4,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-26,Snack,3.0,45000.0,45000.0,3,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-26,Tea Based,8.0,118000.0,118000.0,3,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-26,Toast,1.0,12000.0,12000.0,1,2024-06-26,2024,6,26,2,Wednesday,26,2,178,0,0.8666666666666667
2024-06-27,Artisan Tea,2.0,34000.0,34000.0,2,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-27,Coffee Based,8.0,130000.0,130000.0,4,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-27,Espresso Based,9.0,196000.0,196000.0,6,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-27,Main Course,15.0,349000.0,349000.0,5,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-27,Milk Based,8.0,184000.0,184000.0,4,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-27,Signature,2.0,50000.0,50000.0,2,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-27,Signature Based,10.0,226000.0,226000.0,6,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-27,Snack,14.0,216000.0,216000.0,4,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-27,Tea Based,7.0,102000.0,102000.0,2,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-27,Toast,1.0,12000.0,12000.0,1,2024-06-27,2024,6,27,3,Thursday,26,2,179,0,0.9
2024-06-28,Artisan Tea,1.0,17000.0,17000.0,1,2024-06-28,2024,6,28,4,Friday,26,2,180,0,0.9333333333333333
2024-06-28,Coffee Based,4.0,59000.0,59000.0,3,2024-06-28,2024,6,28,4,Friday,26,2,180,0,0.9333333333333333
2024-06-28,Espresso Based,1.0,17000.0,17000.0,1,2024-06-28,2024,6,28,4,Friday,26,2,180,0,0.9333333333333333
2024-06-28,Main Course,6.0,149000.0,149000.0,4,2024-06-28,2024,6,28,4,Friday,26,2,180,0,0.9333333333333333
2024-06-28,Milk Based,5.0,115000.0,115000.0,4,2024-06-28,2024,6,28,4,Friday,26,2,180,0,0.9333333333333333
2024-06-28,Signature Based,5.0,105000.0,105000.0,3,2024-06-28,2024,6,28,4,Friday,26,2,180,0,0.9333333333333333
2024-06-28,Snack,4.0,60000.0,60000.0,2,2024-06-28,2024,6,28,4,Friday,26,2,180,0,0.9333333333333333
2024-06-28,Tea Based,9.0,134000.0,134000.0,4,2024-06-28,2024,6,28,4,Friday,26,2,180,0,0.9333333333333333
2024-06-28,Toast,2.0,24000.0,24000.0,1,2024-06-28,2024,6,28,4,Friday,26,2,180,0,0.9333333333333333
2024-06-29,Coffee Based,5.0,87000.0,87000.0,2,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-29,Espresso Based,7.0,143000.0,143000.0,5,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-29,Main Course,5.0,119000.0,119000.0,4,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-29,Mie,1.0,14000.0,14000.0,1,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-29,Milk Based,4.0,92000.0,92000.0,2,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-29,Signature,1.0,25000.0,25000.0,1,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-29,Signature Based,14.0,310000.0,310000.0,9,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-29,Snack,7.0,108000.0,108000.0,4,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-29,Tea Based,3.0,45000.0,45000.0,3,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-29,Toast,2.0,24000.0,24000.0,1,2024-06-29,2024,6,29,5,Saturday,26,2,181,1,0.9666666666666667
2024-06-30,Artisan Tea,1.0,17000.0,17000.0,1,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-06-30,Coffee Based,6.0,85000.0,85000.0,2,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-06-30,Espresso Based,4.0,80000.0,80000.0,2,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-06-30,Main Course,7.0,157000.0,157000.0,5,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-06-30,Mie,2.0,35000.0,35000.0,2,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-06-30,Signature,1.0,25000.0,25000.0,1,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-06-30,Signature Based,11.0,242000.0,242000.0,7,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-06-30,Snack,8.0,123000.0,123000.0,4,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-06-30,Tea Based,7.0,105000.0,105000.0,2,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-06-30,Toast,1.0,12000.0,12000.0,1,2024-06-30,2024,6,30,6,Sunday,26,2,182,1,1.0
2024-07-01,Coffee Based,4.0,84000.0,84000.0,3,2024-07-01,2024,7,1,0,Monday,27,3,183,0,0.03225806451612903
2024-07-01,Espresso Based,6.0,125000.0,125000.0,4,2024-07-01,2024,7,1,0,Monday,27,3,183,0,0.03225806451612903
2024-07-01,Main Course,4.0,96000.0,96000.0,2,2024-07-01,2024,7,1,0,Monday,27,3,183,0,0.03225806451612903
2024-07-01,Mie,4.0,56000.0,56000.0,1,2024-07-01,2024,7,1,0,Monday,27,3,183,0,0.03225806451612903
